NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 21,Row,51, 14,26 , 3610 , 36.1,1656217609.9891798 
0,0, 4, 1,Col,51, 14,21 , 3605 , 36.05,1656217609.9891798 

1,0, 4, 5,Row,207, 9,104 , 2408 , 24.08,1656217611.748599 
1,0, 4, 1,Col,207, 9,104 , 2408 , 24.08,1656217611.748599 



4,0, [0;31;40m1[0m, 24,Col,4, 13,139 , 3467 , 34.67,1656217615.5508199 
4,[0;31;40m1[0m, [0;31;40m1[0m, 28,Col,4, 14,80 , 3664 , 36.64,1656217615.5508199 
4,[0;31;40m1[0m, [0;31;40m2[0m, 44,Row,4, 15,87 , 3927 , 39.27,1656217615.5508199 
4,0, [0;31;40m2[0m, 13,Row,4, 0,1 , 1 , 0.01,1656217615.5508199 
4,[0;31;40m1[0m, [0;31;40m6[0m, 21,Col,4, 1,89 , 345 , 3.45,1656217615.5508199 
4,0, 4, 29,Col,4, 2,253 , 765 , 7.65,1656217615.5508199 
4,[0;31;40m1[0m, [0;31;40m7[0m, 24,Row,61, 13,61 , 3389 , 33.89,1656217615.5508199 

5,0, 4, 1,Row,107, 9,113 , 2417 , 24.17,1656217620.0615547 
5,0, 4, 11,Col,107, 9,111 , 2415 , 24.15,1656217620.0615547 

6,0, 4, 0,Row,188, 1,193 , 449 , 4.49,1656217622.0307338 
6,0, 4, 1,Row,183, 5,75 , 1355 , 13.55,1656217622.0307338 
6,0, 4, 11,Col,184, 15,163 , 4003 , 40.03,1656217622.0307338 
6,0, 4, 12,Col,183, 5,62 , 1342 , 13.42,1656217622.0307338 

7,0, 4, 7,Row,94, 6,90 , 1626 , 16.26,1656217622.8449864 
7,0, 4, 7,Col,94, 6,84 , 1620 , 16.2,1656217622.8449864 

8,0, 4, 10,Row,235, 6,16 , 1552 , 15.52,1656217623.8197174 
8,0, 4, 29,Col,235, 6,8 , 1544 , 15.44,1656217623.8197174 

9,0, 4, 10,Row,84, 9,65 , 2369 , 23.69,1656217627.224245 
9,0, 4, 11,Row,88, 3,116 , 884 , 8.84,1656217627.224245 
9,0, 4, 21,Row,85, 6,154 , 1690 , 16.9,1656217627.224245 
9,0, 4, 23,Row,84, 7,122 , 1914 , 19.14,1656217627.224245 
9,0, 4, 3,Col,84, 6,154 , 1690 , 16.9,1656217627.224245 
9,0, 4, 19,Col,91, 1,102 , 358 , 3.58,1656217627.224245 
9,0, 4, 21,Col,83, 7,128 , 1920 , 19.2,1656217627.224245 
9,0, 4, 29,Col,84, 9,59 , 2363 , 23.63,1656217627.224245 
9,0, 4, 31,Col,87, 3,109 , 877 , 8.77,1656217627.224245 
9,0, 4, 34,Col,86, 5,121 , 1401 , 14.01,1656217627.224245 

