NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 6,Row,9, 9,139 , 2443 , 24.43,1656204248.2920697 
0,0, 4, 9,Col,9, 9,137 , 2441 , 24.41,1656204248.2920697 

1,0, 4, 0,Row,207, 14,50 , 3634 , 36.34,1656204249.1338747 
1,0, 4, 4,Col,207, 14,47 , 3631 , 36.31,1656204249.1338747 

2,0, 4, 27,Row,55, 2,172 , 684 , 6.84,1656204251.3112166 
2,0, 4, 2,Col,54, 2,166 , 678 , 6.78,1656204251.3112166 
2,0, 4, 3,Col,55, 12,181 , 3253 , 32.53,1656204251.3112166 

3,0, 4, 9,Row,4, 8,30 , 2078 , 20.78,1656204254.9939427 
3,0, 4, 10,Row,2, 5,21 , 1301 , 13.01,1656204254.9939427 
3,0, 4, 28,Col,2, 5,11 , 1291 , 12.91,1656204254.9939427 
3,0, 4, 29,Col,4, 9,57 , 2361 , 23.61,1656204254.9939427 

4,0, 4, 21,Row,208, 5,173 , 1453 , 14.53,1656204259.2446878 
4,0, 4, 0,Col,208, 5,173 , 1453 , 14.53,1656204259.2446878 

5,0, 4, 4,Row,4, 12,58 , 3130 , 31.3,1656204263.3638716 
5,0, 4, 20,Col,4, 12,52 , 3124 , 31.24,1656204263.3638716 

6,0, 4, 11,Row,166, 6,64 , 1600 , 16.0,1656204272.8374195 
6,0, 4, 14,Col,166, 6,65 , 1601 , 16.01,1656204272.8374195 

7,0, 4, 1,Row,30, 11,31 , 2847 , 28.47,1656204275.7635071 
7,0, 4, 22,Row,81, 3,174 , 942 , 9.42,1656204275.7635071 
7,0, 4, 5,Col,30, 11,24 , 2840 , 28.4,1656204275.7635071 
7,0, 4, 6,Col,81, 3,164 , 932 , 9.32,1656204275.7635071 

8,0, 4, 15,Row,211, 15,205 , 4045 , 40.45,1656204276.562211 
8,0, 4, 31,Col,211, 15,206 , 4046 , 40.46,1656204276.562211 
8,0, 4, 33,Row,66, 5,135 , 1415 , 14.15,1656204276.562211 
8,0, 4, 33,Col,66, 5,136 , 1416 , 14.16,1656204276.562211 

9,0, 4, 10,Row,240, 6,71 , 1607 , 16.07,1656204277.3558326 
9,0, 4, 23,Row,237, 6,95 , 1631 , 16.31,1656204277.3558326 
9,0, 4, 21,Col,237, 6,101 , 1637 , 16.37,1656204277.3558326 
9,0, 4, 29,Col,240, 6,64 , 1600 , 16.0,1656204277.3558326 
9,0, 4, 34,Col,238, 4,241 , 1265 , 12.65,1656204277.3558326 

10,0, 4, 17,Row,62, 9,113 , 2417 , 24.17,1656204280.1584902 
10,0, 4, 11,Col,61, 9,113 , 2417 , 24.17,1656204280.1584902 
10,[0;31;40m1[0m, [0;31;40m1[0m, 49,Row,61, 13,61 , 3389 , 33.89,1656204280.1584902 

11,0, 4, 14,Row,231, 0,214 , 214 , 2.14,1656204283.7880685 
11,0, 4, 13,Col,231, 0,197 , 197 , 1.97,1656204283.7880685 

12,0, 4, 7,Row,62, 11,29 , 2845 , 28.45,1656204286.28379 
12,0, 4, 11,Col,62, 11,21 , 2837 , 28.37,1656204286.28379 

13,0, 4, 34,Row,24, 7,110 , 1902 , 19.02,1656204289.7791286 
13,0, 4, 6,Col,25, 7,46 , 1838 , 18.38,1656204289.7791286 
13,0, 4, 7,Col,24, 4,31 , 1055 , 10.55,1656204289.7791286 

