NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 1,Row,196, 12,56 , 3128 , 31.28,1657305813.8401382 
0,0, 4, 28,Row,98, 9,118 , 2422 , 24.22,1657305813.8401382 
0,0, 4, 0,Col,196, 12,44 , 3116 , 31.16,1657305813.8401382 
0,0, 4, 6,Col,97, 9,43 , 2347 , 23.47,1657305813.8401382 
0,7, 5, 61,Row,44, 4,134 , 1158 , 11.58,1657305813.8401382 
0,12, 1, 9,Row,43, 13,61 , 3389 , 33.89,1657305813.8401382 
0,0, 4, 1,Row,213, 5,151 , 1431 , 14.31,1657305813.8401382 
0,0, 4, 0,Col,213, 5,140 , 1420 , 14.2,1657305813.8401382 
1,0, 4, 1,Row,236, 7,123 , 1915 , 19.15,1657305897.8635702 
1,0, 4, 0,Col,236, 7,115 , 1907 , 19.07,1657305897.8635702 
