Col	Row	Count	Time
4	0	0	beam_20220609-170926
4	1	0	beam_20220609-170930
4	2	0	beam_20220609-170934
4	3	500	beam_20220609-170938
4	4	0	beam_20220609-171037
4	5	0	beam_20220609-171041
4	6	0	beam_20220609-171045
4	7	0	beam_20220609-171049
4	8	500	beam_20220609-171054
4	9	500	beam_20220609-171152
4	10	0	beam_20220609-171251
4	11	0	beam_20220609-171255
4	12	500	beam_20220609-171259
4	13	500	beam_20220609-171358
4	14	0	beam_20220609-171457
4	15	0	beam_20220609-171501
4	16	0	beam_20220609-171505
4	17	0	beam_20220609-171509
4	18	0	beam_20220609-171513
4	19	500	beam_20220609-171517
4	20	0	beam_20220609-171616
4	21	0	beam_20220609-171620
4	22	0	beam_20220609-171624
4	23	500	beam_20220609-171629
4	24	0	beam_20220609-171727
4	25	0	beam_20220609-171731
4	26	500	beam_20220609-171736
4	27	500	beam_20220609-171834
4	28	500	beam_20220609-171933
4	29	500	beam_20220609-172032
4	30	500	beam_20220609-172131
4	31	32	beam_20220609-172230
4	32	0	beam_20220609-172237
4	33	500	beam_20220609-172241
4	34	500	beam_20220609-172340
