Col	Row	Count	Time
6	0	0	beam_20220609-173948
6	1	500	beam_20220609-173952
6	2	0	beam_20220609-174051
6	3	500	beam_20220609-174055
6	4	500	beam_20220609-174154
6	5	0	beam_20220609-174252
6	6	500	beam_20220609-174257
6	7	0	beam_20220609-174355
6	8	0	beam_20220609-174400
6	9	0	beam_20220609-174404
6	10	500	beam_20220609-174408
6	11	500	beam_20220609-174506
6	12	0	beam_20220609-174605
6	13	500	beam_20220609-174609
6	14	500	beam_20220609-174708
6	15	0	beam_20220609-174806
6	16	0	beam_20220609-174811
6	17	500	beam_20220609-174815
6	18	0	beam_20220609-174914
6	19	0	beam_20220609-174918
6	20	0	beam_20220609-174922
6	21	439	beam_20220609-174926
6	22	500	beam_20220609-175018
6	23	0	beam_20220609-175117
6	24	500	beam_20220609-175121
6	25	500	beam_20220609-175220
6	26	0	beam_20220609-175318
6	27	0	beam_20220609-175322
6	28	0	beam_20220609-175327
6	29	0	beam_20220609-175331
6	30	0	beam_20220609-175335
6	31	0	beam_20220609-175339
6	32	500	beam_20220609-175343
6	33	0	beam_20220609-175442
6	34	0	beam_20220609-175446
