Col	Row	Count	Time
12	0	0	beam_20220609-191950
12	1	0	beam_20220609-191954
12	2	0	beam_20220609-191958
12	3	0	beam_20220609-192003
12	4	0	beam_20220609-192007
12	5	500	beam_20220609-192011
12	6	0	beam_20220609-192110
12	7	500	beam_20220609-192114
12	8	500	beam_20220609-192212
12	9	500	beam_20220609-192311
12	10	500	beam_20220609-192410
12	11	500	beam_20220609-192509
12	12	0	beam_20220609-192607
12	13	500	beam_20220609-192612
12	14	500	beam_20220609-192710
12	15	0	beam_20220609-192809
12	17	0	beam_20220609-192813
12	18	0	beam_20220609-192817
12	19	0	beam_20220609-192822
12	20	0	beam_20220609-192826
12	21	500	beam_20220609-192830
12	22	0	beam_20220609-192929
12	23	0	beam_20220609-192933
12	24	500	beam_20220609-192937
12	25	500	beam_20220609-193036
12	26	500	beam_20220609-193134
12	27	500	beam_20220609-193233
12	28	500	beam_20220609-193332
12	29	0	beam_20220609-193431
12	30	0	beam_20220609-193435
12	31	0	beam_20220609-193439
12	32	0	beam_20220609-193443
12	33	500	beam_20220609-193447
12	34	500	beam_20220609-193546
