Col	Row	Count	Time
23	0	500	beam_20220609-222621
23	1	0	beam_20220609-222720
23	2	0	beam_20220609-222724
23	3	500	beam_20220609-222728
23	4	500	beam_20220609-222827
23	5	437	beam_20220609-222926
23	6	0	beam_20220609-223017
23	7	0	beam_20220609-223022
23	8	0	beam_20220609-223026
23	9	0	beam_20220609-223030
23	10	500	beam_20220609-223034
23	11	0	beam_20220609-223133
23	12	0	beam_20220609-223137
23	13	0	beam_20220609-223141
23	14	500	beam_20220609-223145
23	15	500	beam_20220609-223244
23	16	0	beam_20220609-223343
23	17	500	beam_20220609-223347
23	18	500	beam_20220609-223446
23	19	500	beam_20220609-223545
23	20	0	beam_20220609-223643
23	21	0	beam_20220609-223648
23	22	0	beam_20220609-223652
23	23	0	beam_20220609-223656
23	24	0	beam_20220609-223700
23	25	500	beam_20220609-223704
23	26	500	beam_20220609-223803
23	27	500	beam_20220609-223902
23	30	0	beam_20220609-224000
23	31	0	beam_20220609-224005
23	32	500	beam_20220609-224009
23	33	500	beam_20220609-224108
23	34	0	beam_20220609-224206
