Col	Row	Count	Time
6	0	0	beam_20220505-092336
6	1	0	beam_20220505-092343
6	2	0	beam_20220505-092350
6	3	0	beam_20220505-092357
6	4	144	beam_20220505-092405
6	5	0	beam_20220505-092557
6	6	1000	beam_20220505-092605
6	7	1000	beam_20220505-093824
6	8	0	beam_20220505-095043
6	9	0	beam_20220505-095051
6	10	1	beam_20220505-095058
6	11	1000	beam_20220505-095106
6	12	1	beam_20220505-100326
6	13	1	beam_20220505-100333
6	14	0	beam_20220505-100341
6	15	0	beam_20220505-100348
6	16	1000	beam_20220505-100356
6	17	0	beam_20220505-101612
6	18	1000	beam_20220505-101620
6	19	909	beam_20220505-102845
6	20	1000	beam_20220505-104003
6	21	0	beam_20220505-105231
6	22	1000	beam_20220505-105238
6	23	26	beam_20220505-110504
6	24	166	beam_20220505-110530
6	25	0	beam_20220505-110740
6	26	1000	beam_20220505-110747
6	27	17	beam_20220505-112303
6	28	0	beam_20220505-112323
6	29	0	beam_20220505-112330
6	30	603	beam_20220505-112337
6	31	0	beam_20220505-113104
6	32	1	beam_20220505-113111
6	33	0	beam_20220505-113119
6	34	1000	beam_20220505-113127
