#Col	Row	Count	Time
28	0	0	20220507133157
28	1	0	20220507133204
28	2	1000	20220507133212
28	3	173	20220507134439
28	4	0	20220507134654
28	5	0	20220507134701
28	6	0	20220507134709
28	7	0	20220507134716
28	8	1	20220507134723
28	9	0	20220507134731
28	10	0	20220507134738
28	11	0	20220507134745
28	12	0	20220507134752
28	13	0	20220507134759
28	14	0	20220507134806
28	15	0	20220507134813
28	16	1000	20220507134821
28	17	0	20220507140051
28	18	440	20220507140058
28	19	0	20220507140630
28	20	1000	20220507140637
28	21	0	20220507141903
28	22	19	20220507141910
28	23	2	20220507141932
28	24	1000	20220507141940
28	25	70	20220507143207
28	26	1	20220507143306
28	27	0	20220507143314
28	28	0	20220507150626
28	29	0	20220507150633
28	30	0	20220507150640
28	31	1000	20220507150647
28	32	0	20220507151914
28	33	0	20220507151921
28	34	1	20220507151928
