#Col	Row	Count	Time
21	0	0	20220507004740
21	1	1000	20220507004747
21	2	0	20220507010005
21	3	0	20220507010012
21	4	0	20220507010019
21	5	1000	20220507010026
21	6	0	20220507011245
21	7	0	20220507011252
21	8	0	20220507011259
21	9	1	20220507011306
21	10	0	20220507011314
21	11	1	20220507011322
21	12	0	20220507011329
21	13	5	20220507011337
21	14	1000	20220507011347
21	15	1	20220507012609
21	16	0	20220507012617
21	17	0	20220507012624
21	18	0	20220507012632
21	19	3	20220507012639
21	20	0	20220507012648
21	21	0	20220507012655
21	22	1000	20220507012702
21	23	1000	20220507013924
21	24	1000	20220507015140
21	25	12	20220507020356
21	26	0	20220507020412
21	27	1000	20220507020419
21	28	133	20220507021635
21	29	0	20220507021819
21	30	5	20220507021826
21	31	0	20220507021837
21	32	0	20220507021844
21	33	0	20220507021851
21	34	0	20220507021858
