Row 	 Counts 
0 	 10 
1 	 8 
2 	 10 
3 	 0 
4 	 4 
5 	 0 
6 	 0 
7 	 0 
8 	 8 
9 	 6 
10 	 10 
11 	 0 
12 	 10 
13 	 0 
14 	 10 
15 	 0 
16 	 0 
17 	 10 
18 	 10 
19 	 10 
20 	 10 
21 	 0 
22 	 10 
23 	 0 
24 	 10 
25 	 10 
26 	 0 
27 	 10 
28 	 7 
29 	 10 
30 	 0 
31 	 10 
32 	 10 
33 	 0 
34 	 10 
