Col	Row	Count	Time
12	0	0	beam_20220511-214457
12	1	0	beam_20220511-214501
12	2	0	beam_20220511-214505
12	3	1	beam_20220511-214510
12	4	1	beam_20220511-214514
12	5	0	beam_20220511-214519
12	6	0	beam_20220511-214524
12	7	0	beam_20220511-214528
12	8	500	beam_20220511-214532
12	9	1	beam_20220511-215205
12	10	0	beam_20220511-215210
12	11	0	beam_20220511-215214
12	12	5	beam_20220511-215218
12	13	49	beam_20220511-215226
12	14	0	beam_20220511-215308
12	15	0	beam_20220511-215313
12	16	0	beam_20220511-215317
12	17	0	beam_20220511-215321
12	18	0	beam_20220511-215325
12	19	13	beam_20220511-215329
12	20	0	beam_20220511-215343
12	21	0	beam_20220511-215347
12	22	1	beam_20220511-215352
12	23	0	beam_20220511-215357
12	24	0	beam_20220511-215401
12	25	0	beam_20220511-215405
12	26	0	beam_20220511-215409
12	27	0	beam_20220511-215413
12	28	0	beam_20220511-215417
12	29	0	beam_20220511-215421
12	30	1	beam_20220511-215426
12	31	0	beam_20220511-215430
12	32	500	beam_20220511-215435
12	33	0	beam_20220511-220108
12	34	0	beam_20220511-220112
