Col	Row	Count	Time
34	0	0	beam_20220512-073036
34	1	500	beam_20220512-073040
34	2	0	beam_20220512-073713
34	5	0	beam_20220512-073717
34	6	500	beam_20220512-073721
34	7	500	beam_20220512-074355
34	8	0	beam_20220512-075028
34	9	0	beam_20220512-075032
34	10	0	beam_20220512-075036
34	11	0	beam_20220512-075040
34	12	301	beam_20220512-075044
34	13	0	beam_20220512-075443
34	14	0	beam_20220512-075447
34	15	0	beam_20220512-075451
34	16	0	beam_20220512-075455
34	17	22	beam_20220512-075459
34	18	0	beam_20220512-075521
34	19	0	beam_20220512-075525
34	20	122	beam_20220512-075529
34	21	0	beam_20220512-075708
34	22	3	beam_20220512-075712
34	23	0	beam_20220512-075719
34	24	500	beam_20220512-075723
34	25	0	beam_20220512-080356
34	26	2	beam_20220512-080400
34	27	0	beam_20220512-080406
34	28	0	beam_20220512-080410
34	29	0	beam_20220512-080414
34	30	500	beam_20220512-080418
34	31	0	beam_20220512-081051
34	32	500	beam_20220512-081056
34	33	500	beam_20220512-081729
34	34	0	beam_20220512-082402
