,REL,SEC,FRAC,SOUR,SOURSTAT,STAT,READ,VOLTAGE
71,4.913148,1657948133.0,0.876962,-10.00002,136,8,-1.075229e-07,-10
72,4.98235,1657948133.0,0.946165,-10.00003,136,8,-1.076452e-07,-10
73,5.051546,1657948134.0,0.0153607,-10.00002,136,8,-1.07627e-07,-10
74,5.120747,1657948134.0,0.0845609,-10.00003,136,8,-1.073164e-07,-10
75,5.189935,1657948134.0,0.15375,-10.00002,136,8,-1.073641e-07,-10
76,5.259135,1657948134.0,0.22295,-10.00002,136,8,-1.076297e-07,-10
77,5.328325,1657948134.0,0.29214,-10.00003,136,8,-1.074757e-07,-10
78,5.397534,1657948134.0,0.361349,-10.00002,136,8,-1.072976e-07,-10
79,5.466719,1657948134.0,0.430533,-10.00002,136,8,-1.075567e-07,-10
80,5.535912,1657948134.0,0.499727,-10.00001,136,8,-1.074063e-07,-10
81,5.605099,1657948134.0,0.568914,-10.00001,136,8,-1.07421e-07,-10
82,5.674291,1657948134.0,0.638106,-10.00002,136,8,-1.073615e-07,-10
83,5.743486,1657948134.0,0.7073,-10.00003,136,8,-1.073895e-07,-10
84,5.812674,1657948134.0,0.776488,-10.00003,136,8,-1.073829e-07,-10
85,5.881869,1657948134.0,0.845684,-10.00002,136,8,-1.071539e-07,-10
86,5.951064,1657948134.0,0.914879,-10.00002,136,8,-1.070164e-07,-10
87,6.020286,1657948134.0,0.9841,-10.00001,136,8,-1.072592e-07,-10
88,6.089506,1657948135.0,0.0533206,-10.00002,136,8,-1.074153e-07,-10
89,6.158699,1657948135.0,0.122513,-10.00001,136,8,-1.071524e-07,-10
90,6.227899,1657948135.0,0.191713,-10.00002,136,8,-1.07295e-07,-10
91,6.297085,1657948135.0,0.2609,-10.00002,136,8,-1.073017e-07,-10
92,6.366269,1657948135.0,0.330083,-10.00001,136,8,-1.067893e-07,-10
93,6.435458,1657948135.0,0.399273,-10.00001,136,8,-1.072469e-07,-10
94,6.504649,1657948135.0,0.468463,-10.00001,136,8,-1.072698e-07,-10
95,6.573864,1657948135.0,0.537678,-10.00002,136,8,-1.06899e-07,-10
96,6.643062,1657948135.0,0.606877,-10.00001,136,8,-1.071409e-07,-10
97,6.712252,1657948135.0,0.676066,-10.0,136,8,-1.071082e-07,-10
98,6.781438,1657948135.0,0.745252,-10.00002,136,8,-1.072234e-07,-10
99,6.850628,1657948135.0,0.814443,-10.00002,136,8,-1.06834e-07,-10
100,6.91981,1657948135.0,0.883624,-10.00002,136,8,-1.068863e-07,-10
101,6.989,1657948135.0,0.952815,-10.00002,136,8,-1.070505e-07,-10
102,7.058202,1657948136.0,0.0220161,-10.00003,136,8,-1.068654e-07,-10
103,7.127401,1657948136.0,0.0912154,-10.00002,136,8,-1.070726e-07,-10
104,7.196589,1657948136.0,0.160403,-10.00002,136,8,-1.068721e-07,-10
105,7.26579,1657948136.0,0.229604,-10.00001,136,8,-1.070814e-07,-10
106,7.334982,1657948136.0,0.298796,-10.00001,136,8,-1.069343e-07,-10
107,7.40418,1657948136.0,0.367994,-10.00002,136,8,-1.067032e-07,-10
108,7.473379,1657948136.0,0.437193,-10.00002,136,8,-1.067569e-07,-10
109,7.542567,1657948136.0,0.506381,-10.00002,136,8,-1.06952e-07,-10
110,7.611751,1657948136.0,0.575565,-10.00002,136,8,-1.06829e-07,-10
111,7.680941,1657948136.0,0.644756,-10.00002,136,8,-1.066183e-07,-10
112,7.750128,1657948136.0,0.713942,-10.00001,136,8,-1.066147e-07,-10
113,7.819319,1657948136.0,0.783133,-10.00002,136,8,-1.066534e-07,-10
114,7.888522,1657948136.0,0.852336,-10.00002,136,8,-1.068452e-07,-10
115,7.95771,1657948136.0,0.921524,-10.00001,136,8,-1.066164e-07,-10
116,8.026902,1657948136.0,0.990717,-10.00001,136,8,-1.066597e-07,-10
117,8.09609,1657948137.0,0.0599043,-10.00001,136,8,-1.064778e-07,-10
118,8.165281,1657948137.0,0.129095,-10.00002,136,8,-1.067578e-07,-10
119,8.234473,1657948137.0,0.198287,-10.00002,136,8,-1.0666e-07,-10
120,8.303656,1657948137.0,0.26747,-10.00002,136,8,-1.065925e-07,-10
121,8.372854,1657948137.0,0.336668,-10.00001,136,8,-1.066447e-07,-10
122,8.44204,1657948137.0,0.405854,-10.00002,136,8,-1.064378e-07,-10
123,8.511235,1657948137.0,0.47505,-10.00001,136,8,-1.06663e-07,-10
124,8.580435,1657948137.0,0.54425,-10.00002,136,8,-1.066194e-07,-10
125,8.649625,1657948137.0,0.613439,-10.00002,136,8,-1.066762e-07,-10
126,8.718814,1657948137.0,0.682628,-10.00001,136,8,-1.065189e-07,-10
127,8.788013,1657948137.0,0.751828,-10.0,136,8,-1.065394e-07,-10
128,8.857208,1657948137.0,0.821022,-10.00002,136,8,-1.066431e-07,-10
129,8.926403,1657948137.0,0.890217,-10.00002,136,8,-1.064168e-07,-10
130,8.995587,1657948137.0,0.959402,-10.00002,136,8,-1.063962e-07,-10
131,9.064788,1657948138.0,0.028602,-10.00002,136,8,-1.064125e-07,-10
132,9.133982,1657948138.0,0.0977967,-10.00002,136,8,-1.063479e-07,-10
133,9.203174,1657948138.0,0.166988,-10.00002,136,8,-1.065814e-07,-10
134,9.272366,1657948138.0,0.236181,-10.00002,136,8,-1.063969e-07,-10
135,9.341556,1657948138.0,0.30537,-10.00002,136,8,-1.065586e-07,-10
136,9.410751,1657948138.0,0.374565,-10.00002,136,8,-1.063276e-07,-10
137,9.47994,1657948138.0,0.443755,-10.00002,136,8,-1.062233e-07,-10
138,9.549142,1657948138.0,0.512956,-10.00002,136,8,-1.065692e-07,-10
139,9.618341,1657948138.0,0.582156,-10.00002,136,8,-1.064817e-07,-10
140,9.687539,1657948138.0,0.651353,-10.00002,136,8,-1.063506e-07,-10
141,9.756739,1657948138.0,0.720554,-10.00002,136,8,-1.064716e-07,-10
142,9.825929,1657948138.0,0.789743,-10.00002,136,8,-1.063435e-07,-10
143,9.895109,1657948138.0,0.858924,-10.00002,136,8,-1.06315e-07,-10
144,9.964297,1657948138.0,0.928111,-10.00002,136,8,-1.063745e-07,-10
145,10.03349,1657948138.0,0.997304,-10.00002,136,8,-1.062477e-07,-10
146,10.10268,1657948139.0,0.0664911,-10.00002,136,8,-1.065549e-07,-10
147,10.17187,1657948139.0,0.135684,-10.00002,136,8,-1.064833e-07,-10
148,10.24107,1657948139.0,0.204882,-10.00002,136,8,-1.064278e-07,-10
149,10.31027,1657948139.0,0.274081,-10.00002,136,8,-1.065264e-07,-10
150,10.37946,1657948139.0,0.343271,-10.00002,136,8,-1.06461e-07,-10
151,10.44865,1657948139.0,0.412461,-10.00002,136,8,-1.062042e-07,-10
152,10.51785,1657948139.0,0.481662,-10.00002,136,8,-1.061947e-07,-10
153,10.58703,1657948139.0,0.550849,-10.00003,136,8,-1.063776e-07,-10
154,10.65623,1657948139.0,0.620042,-10.00003,136,8,-1.060885e-07,-10
155,10.72542,1657948139.0,0.689233,-10.00003,136,8,-1.061988e-07,-10
156,10.7946,1657948139.0,0.758415,-10.00003,136,8,-1.063151e-07,-10
157,10.8638,1657948139.0,0.827617,-10.00002,136,8,-1.059004e-07,-10
158,10.93299,1657948139.0,0.896806,-10.00002,136,8,-1.06244e-07,-10
159,11.00218,1657948139.0,0.965993,-10.00003,136,8,-1.063023e-07,-10
160,11.07138,1657948140.0,0.0351959,-10.00002,136,8,-1.061876e-07,-10
161,11.14057,1657948140.0,0.104386,-10.00002,136,8,-1.061278e-07,-10
162,11.20975,1657948140.0,0.173569,-10.00002,136,8,-1.06199e-07,-10
163,11.27894,1657948140.0,0.242757,-10.00003,136,8,-1.06243e-07,-10
164,11.34813,1657948140.0,0.311947,-10.00002,136,8,-1.060077e-07,-10
165,11.41731,1657948140.0,0.381129,-10.00002,136,8,-1.061969e-07,-10
166,11.4865,1657948140.0,0.450311,-10.00002,136,8,-1.060221e-07,-10
167,11.55568,1657948140.0,0.51949,-10.00002,136,8,-1.061774e-07,-10
168,11.62487,1657948140.0,0.588682,-10.00001,136,8,-1.06279e-07,-10
169,11.69405,1657948140.0,0.657864,-10.0,136,8,-1.062783e-07,-10
170,11.76324,1657948140.0,0.727056,-10.00002,136,8,-1.061293e-07,-10
171,11.83244,1657948140.0,0.796254,-10.00002,136,8,-1.062034e-07,-10
172,11.90163,1657948140.0,0.865447,-10.00001,136,8,-1.061105e-07,-10
173,11.97082,1657948140.0,0.934637,-10.00002,136,8,-1.061053e-07,-10
174,12.04001,1657948141.0,0.00381944,-10.00002,136,8,-1.061601e-07,-10
175,12.1092,1657948141.0,0.0730096,-10.00003,136,8,-1.058323e-07,-10
176,12.17839,1657948141.0,0.1422,-10.00002,136,8,-1.060391e-07,-10
177,12.24757,1657948141.0,0.211386,-10.00002,136,8,-1.061623e-07,-10
178,12.31676,1657948141.0,0.28057,-10.00002,136,8,-1.061991e-07,-10
179,12.38594,1657948141.0,0.349754,-10.00002,136,8,-1.060812e-07,-10
180,12.45513,1657948141.0,0.418943,-10.00002,136,8,-1.060686e-07,-10
181,12.52431,1657948141.0,0.488123,-10.00003,136,8,-1.060013e-07,-10
182,12.5935,1657948141.0,0.557315,-10.00001,136,8,-1.0599e-07,-10
183,12.66268,1657948141.0,0.626495,-10.00001,136,8,-1.060589e-07,-10
184,12.73188,1657948141.0,0.695693,-10.00001,136,8,-1.058988e-07,-10
185,12.80106,1657948141.0,0.764872,-10.00001,136,8,-1.060784e-07,-10
186,12.87024,1657948141.0,0.834055,-10.00001,136,8,-1.060021e-07,-10
187,12.93943,1657948141.0,0.903247,-10.00001,136,8,-1.059235e-07,-10
188,13.00863,1657948141.0,0.972444,-10.00002,136,8,-1.059159e-07,-10
189,13.07781,1657948142.0,0.0416274,-10.00001,136,8,-1.060234e-07,-10
190,13.14701,1657948142.0,0.11082,-10.00002,136,8,-1.058537e-07,-10
191,13.2162,1657948142.0,0.180018,-10.00002,136,8,-1.060735e-07,-10
192,13.2854,1657948142.0,0.249209,-10.00003,136,8,-1.059636e-07,-10
193,13.35459,1657948142.0,0.318408,-10.00002,136,8,-1.0584e-07,-10
194,13.42378,1657948142.0,0.387596,-10.00002,136,8,-1.060068e-07,-10
195,13.49297,1657948142.0,0.456782,-10.00002,136,8,-1.059847e-07,-10
196,13.56218,1657948142.0,0.525991,-10.00002,136,8,-1.057146e-07,-10
197,13.63138,1657948142.0,0.595199,-10.00002,136,8,-1.060234e-07,-10
198,13.7006,1657948142.0,0.664414,-10.00002,136,8,-1.058578e-07,-10
199,13.76982,1657948142.0,0.733635,-10.00002,136,8,-1.058014e-07,-10
200,13.83904,1657948142.0,0.802854,-10.00001,136,8,-1.060572e-07,-10
201,13.90826,1657948142.0,0.872071,-10.00002,136,8,-1.059777e-07,-10
202,13.97747,1657948142.0,0.941282,-10.00002,136,8,-1.057861e-07,-10
203,14.04667,1657948143.0,0.0104869,-10.00001,136,8,-1.059277e-07,-10
204,14.11589,1657948143.0,0.0797028,-10.00002,136,8,-1.058789e-07,-10
205,14.18511,1657948143.0,0.148922,-10.00002,136,8,-1.057421e-07,-10
206,14.25429,1657948143.0,0.218104,-10.00001,136,8,-1.059445e-07,-10
207,14.32349,1657948143.0,0.287305,-10.00001,136,8,-1.057161e-07,-10
208,14.39268,1657948143.0,0.356497,-10.00002,136,8,-1.057154e-07,-10
209,14.46187,1657948143.0,0.425681,-10.00002,136,8,-1.060024e-07,-10
210,14.53105,1657948143.0,0.494865,-10.00002,136,8,-1.056485e-07,-10
211,14.60025,1657948143.0,0.56406,-10.00002,136,8,-1.058753e-07,-10
212,14.66944,1657948143.0,0.633253,-10.00002,136,8,-1.05827e-07,-10
213,14.73864,1657948143.0,0.702451,-10.00001,136,8,-1.056419e-07,-10
214,14.80783,1657948143.0,0.771649,-10.00002,136,8,-1.058974e-07,-10
215,14.87703,1657948143.0,0.840843,-10.00002,136,8,-1.058342e-07,-10
216,14.94621,1657948143.0,0.910028,-10.00002,136,8,-1.056903e-07,-10
217,15.01542,1657948143.0,0.979238,-10.00002,136,8,-1.056829e-07,-10
218,15.08462,1657948144.0,0.0484374,-10.00003,136,8,-1.058988e-07,-10
219,15.15381,1657948144.0,0.117627,-10.00002,136,8,-1.058694e-07,-10
220,15.22301,1657948144.0,0.186829,-10.00001,136,8,-1.058222e-07,-10
221,15.2922,1657948144.0,0.25601,-10.00001,136,8,-1.05862e-07,-10
222,15.3614,1657948144.0,0.325218,-10.00002,136,8,-1.058791e-07,-10
223,15.43059,1657948144.0,0.394406,-10.00001,136,8,-1.058633e-07,-10
224,15.49978,1657948144.0,0.463599,-10.00002,136,8,-1.058151e-07,-10
225,15.56897,1657948144.0,0.532785,-10.00002,136,8,-1.057493e-07,-10
226,15.63817,1657948144.0,0.601987,-10.00001,136,8,-1.057423e-07,-10
227,15.70736,1657948144.0,0.671177,-10.00002,136,8,-1.057532e-07,-10
228,15.77655,1657948144.0,0.740366,-10.00002,136,8,-1.055339e-07,-10
229,15.84574,1657948144.0,0.809554,-10.00001,136,8,-1.056529e-07,-10
230,15.91493,1657948144.0,0.878742,-10.00003,136,8,-1.057323e-07,-10
231,15.98413,1657948144.0,0.94794,-10.00002,136,8,-1.060749e-07,-10
232,16.05333,1657948145.0,0.0171414,-10.00002,136,8,-1.056849e-07,-10
233,16.12253,1657948145.0,0.0863484,-10.00003,136,8,-1.0573e-07,-10
234,16.19173,1657948145.0,0.155546,-10.00002,136,8,-1.056225e-07,-10
235,16.26093,1657948145.0,0.224748,-10.00002,136,8,-1.057225e-07,-10
236,16.33013,1657948145.0,0.293945,-10.00002,136,8,-1.057414e-07,-10
237,16.39933,1657948145.0,0.363145,-10.00002,136,8,-1.052899e-07,-10
238,16.46851,1657948145.0,0.432326,-10.00002,136,8,-1.055675e-07,-10
239,16.5377,1657948145.0,0.501514,-10.00002,136,8,-1.057134e-07,-10
240,16.60688,1657948145.0,0.570695,-10.00002,136,8,-1.056266e-07,-10
241,16.67609,1657948145.0,0.6399,-10.00003,136,8,-1.056052e-07,-10
242,16.74528,1657948145.0,0.709092,-10.00002,136,8,-1.054786e-07,-10
243,16.81448,1657948145.0,0.778295,-10.00002,136,8,-1.055825e-07,-10
244,16.88368,1657948145.0,0.847492,-10.00002,136,8,-1.056224e-07,-10
245,16.95288,1657948145.0,0.916695,-10.00001,136,8,-1.054645e-07,-10
246,17.02207,1657948145.0,0.985887,-10.00002,136,8,-1.056556e-07,-10
247,17.09126,1657948146.0,0.0550698,-10.00002,136,8,-1.055486e-07,-10
248,17.16046,1657948146.0,0.124276,-10.00001,136,8,-1.056633e-07,-10
249,17.22965,1657948146.0,0.193467,-10.00002,136,8,-1.05419e-07,-10
250,17.29884,1657948146.0,0.262654,-10.00002,136,8,-1.056904e-07,-10
251,17.36804,1657948146.0,0.331852,-10.00002,136,8,-1.054455e-07,-10
252,17.43723,1657948146.0,0.401041,-10.00003,136,8,-1.054968e-07,-10
253,17.50642,1657948146.0,0.470235,-10.00002,136,8,-1.056116e-07,-10
254,17.57561,1657948146.0,0.539427,-10.00001,136,8,-1.059096e-07,-10
255,17.6448,1657948146.0,0.60861,-10.00001,136,8,-1.050565e-07,-10
256,17.71398,1657948146.0,0.677792,-10.00001,136,8,-1.059429e-07,-10
257,17.78318,1657948146.0,0.746993,-10.00003,136,8,-1.056446e-07,-10
258,17.85237,1657948146.0,0.816184,-10.00001,136,8,-1.054532e-07,-10
259,17.92156,1657948146.0,0.885377,-10.00001,136,8,-1.055607e-07,-10
260,17.99075,1657948146.0,0.954561,-10.00002,136,8,-1.056275e-07,-10
261,18.05994,1657948147.0,0.0237535,-10.00002,136,8,-1.053033e-07,-10
262,18.12912,1657948147.0,0.0929359,-10.00001,136,8,-1.058231e-07,-10
263,18.19831,1657948147.0,0.162122,-10.00001,136,8,-1.054142e-07,-10
264,18.2675,1657948147.0,0.231314,-10.00001,136,8,-1.053332e-07,-10
265,18.33669,1657948147.0,0.300509,-10.00001,136,8,-1.053819e-07,-10
266,18.4059,1657948147.0,0.369712,-10.00002,136,8,-1.052129e-07,-10
267,18.47509,1657948147.0,0.438904,-10.00002,136,8,-1.052043e-07,-10
268,18.54429,1657948147.0,0.508103,-10.00003,136,8,-1.054841e-07,-10
269,18.61349,1657948147.0,0.577303,-10.00003,136,8,-1.053605e-07,-10
270,18.68267,1657948147.0,0.646486,-10.00002,136,8,-1.053135e-07,-10
271,18.75186,1657948147.0,0.715674,-10.00001,136,8,-1.055565e-07,-10
272,18.82104,1657948147.0,0.784858,-10.00002,136,8,-1.053557e-07,-10
273,18.89023,1657948147.0,0.854048,-10.00002,136,8,-1.052006e-07,-10
274,18.95943,1657948147.0,0.923244,-10.00002,136,8,-1.053361e-07,-10
275,19.02862,1657948147.0,0.99243,-10.00001,136,8,-1.055341e-07,-10
276,19.09782,1657948148.0,0.0616302,-10.00001,136,8,-1.054666e-07,-10
277,19.167,1657948148.0,0.130816,-10.00001,136,8,-1.052983e-07,-10
278,19.2362,1657948148.0,0.200014,-10.00001,136,8,-1.053886e-07,-10
279,19.30539,1657948148.0,0.2692,-10.00001,136,8,-1.054492e-07,-10
280,19.37459,1657948148.0,0.338402,-10.00002,136,8,-1.053508e-07,-10
281,19.44377,1657948148.0,0.407589,-10.00001,136,8,-1.052768e-07,-10
282,19.51296,1657948148.0,0.476779,-10.00001,136,8,-1.053401e-07,-10
283,19.58215,1657948148.0,0.54596,-10.0,136,8,-1.052131e-07,-10
284,19.65133,1657948148.0,0.615141,-10.00001,136,8,-1.053915e-07,-10
285,19.72053,1657948148.0,0.684344,-10.00002,136,8,-1.053463e-07,-10
286,19.78971,1657948148.0,0.753526,-10.0,136,8,-1.054312e-07,-10
287,19.85891,1657948148.0,0.822723,-10.00001,136,8,-1.055151e-07,-10
288,19.9281,1657948148.0,0.891917,-10.00001,136,8,-1.055603e-07,-10
289,19.99729,1657948148.0,0.9611,-10.00001,136,8,-1.051962e-07,-10
290,20.06649,1657948149.0,0.0302998,-10.00001,136,8,-1.052412e-07,-10
291,20.13568,1657948149.0,0.0994916,-10.00002,136,8,-1.055024e-07,-10
292,20.20487,1657948149.0,0.168688,-10.00001,136,8,-1.054263e-07,-10
293,20.27407,1657948149.0,0.237886,-10.00001,136,8,-1.050324e-07,-10
294,20.34327,1657948149.0,0.307081,-10.00002,136,8,-1.055593e-07,-10
295,20.41247,1657948149.0,0.376287,-10.00001,136,8,-1.052889e-07,-10
296,20.48167,1657948149.0,0.445489,-10.00002,136,8,-1.050101e-07,-10
297,20.55088,1657948149.0,0.514692,-10.00002,136,8,-1.052125e-07,-10
298,20.62008,1657948149.0,0.58389,-10.00002,136,8,-1.052885e-07,-10
299,20.68927,1657948149.0,0.65308,-10.00002,136,8,-1.050843e-07,-10
300,20.75846,1657948149.0,0.722272,-10.00002,136,8,-1.051595e-07,-10
301,20.82766,1657948149.0,0.791477,-10.00001,136,8,-1.053962e-07,-10
302,20.89685,1657948149.0,0.860665,-10.00001,136,8,-1.051424e-07,-10
303,20.96604,1657948149.0,0.929857,-10.00002,136,8,-1.052831e-07,-10
304,21.03524,1657948149.0,0.999054,-10.00002,136,8,-1.052283e-07,-10
305,21.10443,1657948150.0,0.0682454,-10.00001,136,8,-1.053728e-07,-10
306,21.17363,1657948150.0,0.137445,-10.00001,136,8,-1.052694e-07,-10
307,21.24283,1657948150.0,0.20664,-10.00002,136,8,-1.052665e-07,-10
308,21.31201,1657948150.0,0.275825,-10.00001,136,8,-1.051203e-07,-10
309,21.38123,1657948150.0,0.345045,-10.00001,136,8,-1.050556e-07,-10
310,21.45044,1657948150.0,0.41425,-10.0,136,8,-1.051903e-07,-10
311,21.51963,1657948150.0,0.483444,-10.00001,136,8,-1.051499e-07,-10
312,21.58883,1657948150.0,0.552649,-10.00001,136,8,-1.053556e-07,-10
313,21.65803,1657948150.0,0.621849,-10.00001,136,8,-1.051167e-07,-10
314,21.72723,1657948150.0,0.691049,-10.00002,136,8,-1.052151e-07,-10
315,21.79646,1657948150.0,0.760277,-10.00001,136,8,-1.052126e-07,-10
316,21.86566,1657948150.0,0.829473,-9.999998,136,8,-1.053679e-07,-10
317,21.93485,1657948150.0,0.898667,-10.0,136,8,-1.051877e-07,-10
318,22.00405,1657948150.0,0.967868,-10.00002,136,8,-1.053294e-07,-10
319,22.07325,1657948151.0,0.0370644,-10.00002,136,8,-1.052258e-07,-10
320,22.14244,1657948151.0,0.106259,-10.00002,136,8,-1.052e-07,-10
321,22.21163,1657948151.0,0.175444,-10.00002,136,8,-1.052566e-07,-10
322,22.28083,1657948151.0,0.244642,-10.00001,136,8,-1.051322e-07,-10
323,22.35001,1657948151.0,0.313824,-10.00001,136,8,-1.050166e-07,-10
324,22.41921,1657948151.0,0.383023,-9.999998,136,8,-1.051049e-07,-10
325,22.4884,1657948151.0,0.452211,-10.00001,136,8,-1.050047e-07,-10
326,22.55759,1657948151.0,0.521408,-10.00001,136,8,-1.04912e-07,-10
327,22.62679,1657948151.0,0.590608,-10.00002,136,8,-1.052326e-07,-10
328,22.69599,1657948151.0,0.659808,-10.00002,136,8,-1.049795e-07,-10
329,22.7652,1657948151.0,0.729012,-10.00002,136,8,-1.049831e-07,-10
330,22.83441,1657948151.0,0.798223,-10.00001,136,8,-1.050678e-07,-10
331,22.90361,1657948151.0,0.867426,-10.00002,136,8,-1.051005e-07,-10
332,22.97282,1657948151.0,0.936636,-10.00002,136,8,-1.049503e-07,-10
333,23.04203,1657948152.0,0.00584514,-10.00002,136,8,-1.053027e-07,-10
334,23.11123,1657948152.0,0.0750478,-10.00001,136,8,-1.050775e-07,-10
335,23.18044,1657948152.0,0.144254,-10.00002,136,8,-1.051392e-07,-10
336,23.24965,1657948152.0,0.21346,-10.00002,136,8,-1.051227e-07,-10
337,23.31884,1657948152.0,0.282659,-10.00002,136,8,-1.048239e-07,-10
