,REL,SEC,FRAC,SOUR,SOURSTAT,STAT,READ,VOLTAGE
73,5.205447,1657948261.0,0.743798,-30.00031,136,8,-4.351933e-07,-30
74,5.274666,1657948261.0,0.813017,-30.00037,136,8,-4.35737e-07,-30
75,5.343879,1657948261.0,0.88223,-30.00035,136,8,-4.333534e-07,-30
76,5.413094,1657948261.0,0.951445,-30.00035,136,8,-4.332174e-07,-30
77,5.482298,1657948262.0,0.0206489,-30.00034,136,8,-4.330109e-07,-30
78,5.551499,1657948262.0,0.0898498,-30.00035,136,8,-4.330867e-07,-30
79,5.620713,1657948262.0,0.159064,-30.00035,136,8,-4.347506e-07,-30
80,5.689917,1657948262.0,0.228268,-30.00039,136,8,-4.340329e-07,-30
81,5.759132,1657948262.0,0.297483,-30.00045,136,8,-4.320742e-07,-30
82,5.82834,1657948262.0,0.366691,-30.00048,136,8,-4.317176e-07,-30
83,5.89755,1657948262.0,0.435901,-30.00041,136,8,-4.325231e-07,-30
84,5.966767,1657948262.0,0.505118,-30.00039,136,8,-4.32195e-07,-30
85,6.035996,1657948262.0,0.574347,-30.00033,136,8,-4.325529e-07,-30
86,6.105217,1657948262.0,0.643568,-30.0004,136,8,-4.3666e-07,-30
87,6.174419,1657948262.0,0.71277,-30.00032,136,8,-4.338346e-07,-30
88,6.243623,1657948262.0,0.781974,-30.00035,136,8,-4.341119e-07,-30
89,6.312843,1657948262.0,0.851194,-30.00031,136,8,-4.346962e-07,-30
90,6.382055,1657948262.0,0.920406,-30.00028,136,8,-4.331285e-07,-30
91,6.451244,1657948262.0,0.989595,-30.00023,136,8,-4.324436e-07,-30
92,6.520449,1657948263.0,0.0588003,-30.00031,136,8,-4.335214e-07,-30
93,6.589663,1657948263.0,0.128014,-30.00032,136,8,-4.319178e-07,-30
94,6.658889,1657948263.0,0.197241,-30.00028,136,8,-4.327868e-07,-30
95,6.728095,1657948263.0,0.266446,-30.00027,136,8,-4.320106e-07,-30
96,6.797313,1657948263.0,0.335664,-30.0003,136,8,-4.324728e-07,-30
97,6.866521,1657948263.0,0.404872,-30.00036,136,8,-4.338204e-07,-30
98,6.935723,1657948263.0,0.474074,-30.00042,136,8,-4.321651e-07,-30
99,7.004932,1657948263.0,0.543283,-30.00031,136,8,-4.321888e-07,-30
100,7.074149,1657948263.0,0.612501,-30.00031,136,8,-4.318421e-07,-30
101,7.143363,1657948263.0,0.681714,-30.00037,136,8,-4.306196e-07,-30
102,7.212567,1657948263.0,0.750918,-30.00037,136,8,-4.313196e-07,-30
103,7.281774,1657948263.0,0.820125,-30.00042,136,8,-4.3144e-07,-30
104,7.351004,1657948263.0,0.889355,-30.00042,136,8,-4.343829e-07,-30
105,7.420214,1657948263.0,0.958565,-30.0003,136,8,-4.331132e-07,-30
106,7.489417,1657948264.0,0.0277676,-30.00033,136,8,-4.313574e-07,-30
107,7.558634,1657948264.0,0.0969849,-30.00033,136,8,-4.308198e-07,-30
108,7.627847,1657948264.0,0.166198,-30.00034,136,8,-4.314832e-07,-30
109,7.697074,1657948264.0,0.235425,-30.00029,136,8,-4.316476e-07,-30
110,7.766281,1657948264.0,0.304632,-30.00033,136,8,-4.32619e-07,-30
111,7.835498,1657948264.0,0.373849,-30.00026,136,8,-4.298748e-07,-30
112,7.904708,1657948264.0,0.443059,-30.00032,136,8,-4.316405e-07,-30
113,7.973909,1657948264.0,0.51226,-30.00027,136,8,-4.319664e-07,-30
114,8.04313,1657948264.0,0.581481,-30.00032,136,8,-4.317663e-07,-30
115,8.11235,1657948264.0,0.650701,-30.00037,136,8,-4.315675e-07,-30
116,8.181563,1657948264.0,0.719914,-30.00024,136,8,-4.324681e-07,-30
117,8.250783,1657948264.0,0.789134,-30.00034,136,8,-4.327682e-07,-30
118,8.320002,1657948264.0,0.858353,-30.00031,136,8,-4.320916e-07,-30
119,8.389209,1657948264.0,0.92756,-30.00033,136,8,-4.315378e-07,-30
120,8.458412,1657948264.0,0.996763,-30.00031,136,8,-4.307687e-07,-30
121,8.527616,1657948265.0,0.0659666,-30.00031,136,8,-4.326176e-07,-30
122,8.596826,1657948265.0,0.135178,-30.00029,136,8,-4.31127e-07,-30
123,8.666036,1657948265.0,0.204387,-30.00032,136,8,-4.310614e-07,-30
124,8.735241,1657948265.0,0.273592,-30.0003,136,8,-4.318073e-07,-30
125,8.804459,1657948265.0,0.34281,-30.0004,136,8,-4.284239e-07,-30
126,8.873678,1657948265.0,0.412029,-30.00031,136,8,-4.304664e-07,-30
127,8.942892,1657948265.0,0.481243,-30.00035,136,8,-4.281432e-07,-30
128,9.01212,1657948265.0,0.550471,-30.00031,136,8,-4.326113e-07,-30
129,9.081332,1657948265.0,0.619683,-30.00024,136,8,-4.322702e-07,-30
130,9.150542,1657948265.0,0.688893,-30.00032,136,8,-4.317579e-07,-30
131,9.219745,1657948265.0,0.758096,-30.00034,136,8,-4.319664e-07,-30
132,9.288967,1657948265.0,0.827318,-30.00035,136,8,-4.313132e-07,-30
133,9.358173,1657948265.0,0.896524,-30.00027,136,8,-4.328747e-07,-30
134,9.427378,1657948265.0,0.965729,-30.00031,136,8,-4.321457e-07,-30
135,9.496591,1657948266.0,0.0349421,-30.00036,136,8,-4.316611e-07,-30
136,9.565803,1657948266.0,0.104154,-30.00032,136,8,-4.314637e-07,-30
137,9.635013,1657948266.0,0.173364,-30.00025,136,8,-4.288018e-07,-30
138,9.70423,1657948266.0,0.242581,-30.00032,136,8,-4.294245e-07,-30
139,9.773436,1657948266.0,0.311788,-30.00038,136,8,-4.313032e-07,-30
140,9.842642,1657948266.0,0.380993,-30.00035,136,8,-4.296868e-07,-30
141,9.911856,1657948266.0,0.450207,-30.00025,136,8,-4.30701e-07,-30
142,9.981069,1657948266.0,0.51942,-30.00033,136,8,-4.30159e-07,-30
143,10.05027,1657948266.0,0.588623,-30.00022,136,8,-4.309867e-07,-30
144,10.11949,1657948266.0,0.657845,-30.00023,136,8,-4.31039e-07,-30
145,10.1887,1657948266.0,0.727054,-30.00031,136,8,-4.320316e-07,-30
146,10.25791,1657948266.0,0.796264,-30.00035,136,8,-4.298497e-07,-30
147,10.32713,1657948266.0,0.865476,-30.00032,136,8,-4.325779e-07,-30
148,10.39633,1657948266.0,0.934684,-30.00033,136,8,-4.29356e-07,-30
149,10.46555,1657948267.0,0.00389848,-30.00032,136,8,-4.290654e-07,-30
150,10.53476,1657948267.0,0.073107,-30.00035,136,8,-4.288443e-07,-30
151,10.60397,1657948267.0,0.14232,-30.00024,136,8,-4.299502e-07,-30
152,10.67319,1657948267.0,0.211539,-30.00021,136,8,-4.315078e-07,-30
153,10.74241,1657948267.0,0.280757,-30.00034,136,8,-4.29384e-07,-30
154,10.81162,1657948267.0,0.34997,-30.00037,136,8,-4.30915e-07,-30
155,10.88082,1657948267.0,0.419173,-30.00026,136,8,-4.295494e-07,-30
156,10.95004,1657948267.0,0.488396,-30.00024,136,8,-4.306811e-07,-30
157,11.01926,1657948267.0,0.557615,-30.00034,136,8,-4.30681e-07,-30
158,11.08847,1657948267.0,0.626817,-30.00027,136,8,-4.285671e-07,-30
159,11.15767,1657948267.0,0.696019,-30.0004,136,8,-4.2917e-07,-30
160,11.22688,1657948267.0,0.765235,-30.00032,136,8,-4.28833e-07,-30
161,11.2961,1657948267.0,0.834448,-30.00037,136,8,-4.304164e-07,-30
162,11.3653,1657948267.0,0.903654,-30.00042,136,8,-4.284515e-07,-30
163,11.43452,1657948267.0,0.972876,-30.00039,136,8,-4.29447e-07,-30
164,11.50373,1657948268.0,0.0420776,-30.00035,136,8,-4.274029e-07,-30
165,11.57294,1657948268.0,0.111291,-30.00025,136,8,-4.299724e-07,-30
166,11.64215,1657948268.0,0.180501,-30.00026,136,8,-4.298508e-07,-30
167,11.71136,1657948268.0,0.249716,-30.00029,136,8,-4.291068e-07,-30
168,11.78057,1657948268.0,0.318921,-30.00027,136,8,-4.305348e-07,-30
169,11.84977,1657948268.0,0.388125,-30.0003,136,8,-4.314167e-07,-30
170,11.91899,1657948268.0,0.457343,-30.00034,136,8,-4.309122e-07,-30
171,11.98821,1657948268.0,0.526558,-30.00034,136,8,-4.290897e-07,-30
172,12.05741,1657948268.0,0.59576,-30.00037,136,8,-4.283693e-07,-30
173,12.12661,1657948268.0,0.664964,-30.00032,136,8,-4.283312e-07,-30
174,12.19583,1657948268.0,0.734184,-30.00029,136,8,-4.295656e-07,-30
175,12.26505,1657948268.0,0.803398,-30.00024,136,8,-4.310854e-07,-30
176,12.33425,1657948268.0,0.872605,-30.00029,136,8,-4.286501e-07,-30
177,12.40347,1657948268.0,0.941817,-30.00039,136,8,-4.302638e-07,-30
178,12.47267,1657948269.0,0.011025,-30.0003,136,8,-4.290805e-07,-30
179,12.54189,1657948269.0,0.0802378,-30.00029,136,8,-4.293607e-07,-30
180,12.6111,1657948269.0,0.149447,-30.0003,136,8,-4.29882e-07,-30
181,12.68031,1657948269.0,0.218659,-30.00036,136,8,-4.296149e-07,-30
182,12.74952,1657948269.0,0.287869,-30.00031,136,8,-4.285835e-07,-30
183,12.81872,1657948269.0,0.357074,-30.00035,136,8,-4.282726e-07,-30
184,12.88794,1657948269.0,0.42629,-30.00028,136,8,-4.285789e-07,-30
185,12.95715,1657948269.0,0.495504,-30.00038,136,8,-4.288824e-07,-30
186,13.02636,1657948269.0,0.564714,-30.0003,136,8,-4.287094e-07,-30
187,13.09556,1657948269.0,0.633915,-30.0003,136,8,-4.282677e-07,-30
188,13.16478,1657948269.0,0.703135,-30.00034,136,8,-4.292296e-07,-30
189,13.234,1657948269.0,0.772356,-30.00038,136,8,-4.29793e-07,-30
190,13.30321,1657948269.0,0.841562,-30.00033,136,8,-4.303181e-07,-30
191,13.37241,1657948269.0,0.910762,-30.0003,136,8,-4.292321e-07,-30
192,13.44162,1657948269.0,0.979968,-30.0003,136,8,-4.287449e-07,-30
193,13.51084,1657948270.0,0.0491869,-30.00032,136,8,-4.308007e-07,-30
194,13.58006,1657948270.0,0.118414,-30.00029,136,8,-4.30095e-07,-30
195,13.64927,1657948270.0,0.187619,-30.00029,136,8,-4.290597e-07,-30
196,13.71849,1657948270.0,0.256843,-30.00032,136,8,-4.293883e-07,-30
197,13.78772,1657948270.0,0.326068,-30.00025,136,8,-4.317647e-07,-30
198,13.85693,1657948270.0,0.395278,-30.00033,136,8,-4.28749e-07,-30
199,13.92614,1657948270.0,0.464487,-30.00031,136,8,-4.273232e-07,-30
200,13.99535,1657948270.0,0.533697,-30.00026,136,8,-4.268803e-07,-30
201,14.06456,1657948270.0,0.602911,-30.00034,136,8,-4.279655e-07,-30
202,14.13376,1657948270.0,0.672115,-30.00033,136,8,-4.275235e-07,-30
203,14.20297,1657948270.0,0.741323,-30.00023,136,8,-4.28707e-07,-30
204,14.27217,1657948270.0,0.810523,-30.00039,136,8,-4.28623e-07,-30
205,14.34137,1657948270.0,0.879723,-30.00027,136,8,-4.29704e-07,-30
206,14.41058,1657948270.0,0.948927,-30.00035,136,8,-4.277403e-07,-30
207,14.47979,1657948271.0,0.0181412,-30.00033,136,8,-4.267274e-07,-30
208,14.54899,1657948271.0,0.0873458,-30.00034,136,8,-4.282522e-07,-30
209,14.6182,1657948271.0,0.156554,-30.00032,136,8,-4.267799e-07,-30
210,14.68742,1657948271.0,0.225775,-30.00033,136,8,-4.28265e-07,-30
211,14.75663,1657948271.0,0.294979,-30.00019,136,8,-4.290572e-07,-30
212,14.82584,1657948271.0,0.364189,-30.00032,136,8,-4.277063e-07,-30
213,14.89507,1657948271.0,0.433418,-30.00033,136,8,-4.283845e-07,-30
214,14.96427,1657948271.0,0.50262,-30.00023,136,8,-4.295877e-07,-30
215,15.03348,1657948271.0,0.571829,-30.00028,136,8,-4.269779e-07,-30
216,15.10269,1657948271.0,0.641043,-30.0003,136,8,-4.286925e-07,-30
217,15.17191,1657948271.0,0.710256,-30.00022,136,8,-4.272965e-07,-30
218,15.24113,1657948271.0,0.779482,-30.00031,136,8,-4.269087e-07,-30
219,15.31034,1657948271.0,0.848693,-30.00034,136,8,-4.261925e-07,-30
220,15.37956,1657948271.0,0.917907,-30.00031,136,8,-4.265903e-07,-30
221,15.44876,1657948271.0,0.987111,-30.00033,136,8,-4.276814e-07,-30
222,15.51797,1657948272.0,0.0563259,-30.00039,136,8,-4.274918e-07,-30
223,15.58718,1657948272.0,0.125533,-30.00043,136,8,-4.278783e-07,-30
224,15.6564,1657948272.0,0.194755,-30.00029,136,8,-4.272234e-07,-30
225,15.72561,1657948272.0,0.263964,-30.00035,136,8,-4.263082e-07,-30
226,15.79483,1657948272.0,0.333182,-30.00031,136,8,-4.28561e-07,-30
227,15.86404,1657948272.0,0.402391,-30.00033,136,8,-4.277849e-07,-30
228,15.93326,1657948272.0,0.47161,-30.0003,136,8,-4.282869e-07,-30
229,16.00246,1657948272.0,0.540816,-30.0003,136,8,-4.275078e-07,-30
230,16.07169,1657948272.0,0.610037,-30.00022,136,8,-4.264983e-07,-30
231,16.14091,1657948272.0,0.679257,-30.00026,136,8,-4.268723e-07,-30
232,16.21012,1657948272.0,0.748476,-30.00024,136,8,-4.297329e-07,-30
233,16.27934,1657948272.0,0.81769,-30.00033,136,8,-4.28105e-07,-30
234,16.34854,1657948272.0,0.886895,-30.00021,136,8,-4.264045e-07,-30
235,16.41776,1657948272.0,0.95611,-30.00027,136,8,-4.262774e-07,-30
236,16.48696,1657948273.0,0.0253146,-30.0003,136,8,-4.278412e-07,-30
237,16.55618,1657948273.0,0.0945357,-30.00032,136,8,-4.276515e-07,-30
238,16.6254,1657948273.0,0.163755,-30.00027,136,8,-4.254749e-07,-30
239,16.69461,1657948273.0,0.232957,-30.00035,136,8,-4.273265e-07,-30
240,16.76381,1657948273.0,0.302164,-30.00031,136,8,-4.255615e-07,-30
241,16.83302,1657948273.0,0.371376,-30.00037,136,8,-4.272553e-07,-30
242,16.90222,1657948273.0,0.440576,-30.00035,136,8,-4.251823e-07,-30
243,16.97144,1657948273.0,0.509788,-30.00036,136,8,-4.263914e-07,-30
244,17.04065,1657948273.0,0.579003,-30.00028,136,8,-4.263545e-07,-30
245,17.10986,1657948273.0,0.648207,-30.0003,136,8,-4.271888e-07,-30
246,17.17908,1657948273.0,0.717432,-30.00037,136,8,-4.275544e-07,-30
247,17.24829,1657948273.0,0.786642,-30.0003,136,8,-4.267625e-07,-30
248,17.3175,1657948273.0,0.855853,-30.00034,136,8,-4.299488e-07,-30
249,17.38672,1657948273.0,0.925069,-30.0003,136,8,-4.277316e-07,-30
250,17.45593,1657948273.0,0.994284,-30.00027,136,8,-4.276717e-07,-30
251,17.52516,1657948274.0,0.0635126,-30.00033,136,8,-4.272045e-07,-30
252,17.59437,1657948274.0,0.13272,-30.00037,136,8,-4.284522e-07,-30
253,17.66357,1657948274.0,0.20192,-30.00035,136,8,-4.270697e-07,-30
254,17.73277,1657948274.0,0.27112,-30.00024,136,8,-4.274815e-07,-30
255,17.80198,1657948274.0,0.340329,-30.00026,136,8,-4.287266e-07,-30
256,17.8712,1657948274.0,0.409548,-30.00031,136,8,-4.261347e-07,-30
257,17.94041,1657948274.0,0.478766,-30.00029,136,8,-4.271058e-07,-30
258,18.00963,1657948274.0,0.547978,-30.00022,136,8,-4.277482e-07,-30
259,18.07885,1657948274.0,0.617198,-30.00033,136,8,-4.25748e-07,-30
260,18.14806,1657948274.0,0.686414,-30.00028,136,8,-4.258634e-07,-30
261,18.21728,1657948274.0,0.755628,-30.0003,136,8,-4.275876e-07,-30
262,18.28649,1657948274.0,0.824839,-30.0003,136,8,-4.283194e-07,-30
263,18.3557,1657948274.0,0.894052,-30.00035,136,8,-4.25999e-07,-30
264,18.42491,1657948274.0,0.96326,-30.0003,136,8,-4.263097e-07,-30
265,18.49414,1657948275.0,0.0324888,-30.00028,136,8,-4.262222e-07,-30
266,18.56334,1657948275.0,0.101691,-30.00031,136,8,-4.261656e-07,-30
267,18.63255,1657948275.0,0.170903,-30.00031,136,8,-4.275119e-07,-30
268,18.70176,1657948275.0,0.240115,-30.00038,136,8,-4.266066e-07,-30
269,18.77097,1657948275.0,0.30932,-30.00031,136,8,-4.269538e-07,-30
270,18.84019,1657948275.0,0.378544,-30.00036,136,8,-4.259819e-07,-30
271,18.90941,1657948275.0,0.447757,-30.00027,136,8,-4.262365e-07,-30
272,18.97861,1657948275.0,0.516964,-30.00028,136,8,-4.264813e-07,-30
273,19.04783,1657948275.0,0.586182,-30.00033,136,8,-4.26536e-07,-30
274,19.11704,1657948275.0,0.655392,-30.00028,136,8,-4.247594e-07,-30
275,19.18624,1657948275.0,0.724596,-30.00026,136,8,-4.260113e-07,-30
276,19.25545,1657948275.0,0.7938,-30.00028,136,8,-4.279404e-07,-30
277,19.32466,1657948275.0,0.86301,-30.00029,136,8,-4.238545e-07,-30
278,19.39386,1657948275.0,0.932216,-30.00038,136,8,-4.259315e-07,-30
279,19.46308,1657948276.0,0.0014299,-30.00035,136,8,-4.262167e-07,-30
280,19.5323,1657948276.0,0.0706472,-30.00033,136,8,-4.262375e-07,-30
281,19.60151,1657948276.0,0.13986,-30.0003,136,8,-4.242698e-07,-30
282,19.67072,1657948276.0,0.209073,-30.00035,136,8,-4.259017e-07,-30
283,19.73993,1657948276.0,0.278284,-30.0003,136,8,-4.254662e-07,-30
284,19.80915,1657948276.0,0.347496,-30.0002,136,8,-4.255786e-07,-30
285,19.87835,1657948276.0,0.416705,-30.00025,136,8,-4.263304e-07,-30
286,19.94756,1657948276.0,0.485911,-30.00027,136,8,-4.280985e-07,-30
287,20.01678,1657948276.0,0.555128,-30.00022,136,8,-4.263553e-07,-30
288,20.08599,1657948276.0,0.624344,-30.00022,136,8,-4.266301e-07,-30
289,20.1552,1657948276.0,0.693552,-30.00027,136,8,-4.24572e-07,-30
290,20.22441,1657948276.0,0.762762,-30.00038,136,8,-4.252085e-07,-30
291,20.29362,1657948276.0,0.83197,-30.00032,136,8,-4.252661e-07,-30
292,20.36283,1657948276.0,0.901185,-30.00032,136,8,-4.244661e-07,-30
293,20.43205,1657948276.0,0.970401,-30.0004,136,8,-4.261591e-07,-30
294,20.50127,1657948277.0,0.0396176,-30.00045,136,8,-4.258242e-07,-30
295,20.57048,1657948277.0,0.108836,-30.00043,136,8,-4.251181e-07,-30
296,20.6397,1657948277.0,0.178055,-30.00032,136,8,-4.240192e-07,-30
297,20.70891,1657948277.0,0.247262,-30.00033,136,8,-4.259934e-07,-30
298,20.77813,1657948277.0,0.316484,-30.00046,136,8,-4.250759e-07,-30
299,20.84734,1657948277.0,0.38569,-30.00041,136,8,-4.246749e-07,-30
300,20.91655,1657948277.0,0.454898,-30.00024,136,8,-4.2572e-07,-30
301,20.98577,1657948277.0,0.524119,-30.00032,136,8,-4.263989e-07,-30
302,21.05498,1657948277.0,0.593335,-30.00039,136,8,-4.284188e-07,-30
303,21.12419,1657948277.0,0.662537,-30.00031,136,8,-4.258414e-07,-30
304,21.19339,1657948277.0,0.731738,-30.00023,136,8,-4.261847e-07,-30
305,21.2626,1657948277.0,0.800953,-30.00027,136,8,-4.245469e-07,-30
306,21.33181,1657948277.0,0.870156,-30.00032,136,8,-4.246939e-07,-30
307,21.40103,1657948277.0,0.939382,-30.00031,136,8,-4.240762e-07,-30
308,21.47025,1657948278.0,0.00859632,-30.00035,136,8,-4.247405e-07,-30
309,21.53946,1657948278.0,0.0778096,-30.00034,136,8,-4.253682e-07,-30
310,21.60868,1657948278.0,0.14703,-30.00033,136,8,-4.255531e-07,-30
311,21.67787,1657948278.0,0.216218,-30.00018,136,8,-4.256993e-07,-30
312,21.74705,1657948278.0,0.285401,-30.00025,136,8,-4.257353e-07,-30
313,21.81626,1657948278.0,0.354615,-30.00027,136,8,-4.258016e-07,-30
314,21.88548,1657948278.0,0.423832,-30.00031,136,8,-4.263955e-07,-30
315,21.9547,1657948278.0,0.493051,-30.00028,136,8,-4.248257e-07,-30
316,22.0239,1657948278.0,0.562253,-30.00028,136,8,-4.253003e-07,-30
317,22.09311,1657948278.0,0.631466,-30.00033,136,8,-4.239676e-07,-30
318,22.16232,1657948278.0,0.70067,-30.00036,136,8,-4.266992e-07,-30
319,22.23152,1657948278.0,0.769874,-30.00031,136,8,-4.254403e-07,-30
320,22.30074,1657948278.0,0.839088,-30.00036,136,8,-4.251136e-07,-30
321,22.36995,1657948278.0,0.908297,-30.00027,136,8,-4.22672e-07,-30
322,22.43916,1657948278.0,0.977514,-30.00028,136,8,-4.245985e-07,-30
323,22.50837,1657948279.0,0.0467226,-30.00027,136,8,-4.233779e-07,-30
324,22.57757,1657948279.0,0.115919,-30.00023,136,8,-4.235458e-07,-30
325,22.64677,1657948279.0,0.185125,-30.00024,136,8,-4.263084e-07,-30
326,22.71599,1657948279.0,0.254346,-30.00023,136,8,-4.232153e-07,-30
327,22.78522,1657948279.0,0.323571,-30.00029,136,8,-4.252149e-07,-30
328,22.85443,1657948279.0,0.39278,-30.00022,136,8,-4.227495e-07,-30
329,22.92364,1657948279.0,0.461993,-30.00029,136,8,-4.235415e-07,-30
330,22.99284,1657948279.0,0.531196,-30.00026,136,8,-4.246531e-07,-30
331,23.06206,1657948279.0,0.600414,-30.00026,136,8,-4.250202e-07,-30
332,23.13127,1657948279.0,0.669617,-30.00019,136,8,-4.263447e-07,-30
333,23.20047,1657948279.0,0.73882,-30.00024,136,8,-4.249067e-07,-30
334,23.26968,1657948279.0,0.808035,-30.00029,136,8,-4.2486e-07,-30
335,23.3389,1657948279.0,0.87725,-30.00031,136,8,-4.231412e-07,-30
336,23.40809,1657948279.0,0.946445,-30.00034,136,8,-4.262562e-07,-30
337,23.4773,1657948280.0,0.0156518,-30.00039,136,8,-4.265228e-07,-30
