,REL,SEC,FRAC,SOUR,SOURSTAT,STAT,READ,VOLTAGE
25,1.88366,1657948452.0,0.320331,-109.9974,136,8,-4.737335e-07,-110
26,1.952886,1657948452.0,0.389557,-109.9974,136,8,-4.716906e-07,-110
27,2.02212,1657948452.0,0.458792,-109.9974,136,8,-4.728179e-07,-110
28,2.091338,1657948452.0,0.528009,-109.9973,136,8,-4.724511e-07,-110
29,2.160573,1657948452.0,0.597244,-109.9974,136,8,-4.718097e-07,-110
30,2.229806,1657948452.0,0.666477,-109.9974,136,8,-4.691419e-07,-110
31,2.299039,1657948452.0,0.73571,-109.9975,136,8,-4.704569e-07,-110
32,2.368257,1657948452.0,0.804929,-109.9974,136,8,-4.700121e-07,-110
33,2.437483,1657948452.0,0.874155,-109.9975,136,8,-4.675345e-07,-110
34,2.506708,1657948452.0,0.943379,-109.9974,136,8,-4.689178e-07,-110
35,2.575932,1657948453.0,0.0126032,-109.9974,136,8,-4.680893e-07,-110
36,2.645166,1657948453.0,0.081837,-109.9975,136,8,-4.690637e-07,-110
37,2.714394,1657948453.0,0.151065,-109.9974,136,8,-4.663038e-07,-110
38,2.783612,1657948453.0,0.220284,-109.9975,136,8,-4.675159e-07,-110
39,2.85285,1657948453.0,0.289521,-109.9975,136,8,-4.6828e-07,-110
40,2.92208,1657948453.0,0.358752,-109.9974,136,8,-4.69414e-07,-110
41,2.991308,1657948453.0,0.427979,-109.9974,136,8,-4.649877e-07,-110
42,3.060543,1657948453.0,0.497215,-109.9974,136,8,-4.645339e-07,-110
43,3.12976,1657948453.0,0.566431,-109.9974,136,8,-4.662967e-07,-110
44,3.198991,1657948453.0,0.635663,-109.9975,136,8,-4.659661e-07,-110
45,3.268221,1657948453.0,0.704893,-109.9975,136,8,-4.661285e-07,-110
46,3.33746,1657948453.0,0.774131,-109.9974,136,8,-4.644066e-07,-110
47,3.406681,1657948453.0,0.843353,-109.9974,136,8,-4.647667e-07,-110
48,3.475905,1657948453.0,0.912576,-109.9974,136,8,-4.654753e-07,-110
49,3.545129,1657948453.0,0.981801,-109.9974,136,8,-4.655892e-07,-110
50,3.614368,1657948454.0,0.0510391,-109.9974,136,8,-4.62866e-07,-110
51,3.683598,1657948454.0,0.120269,-109.9975,136,8,-4.643014e-07,-110
52,3.752822,1657948454.0,0.189493,-109.9974,136,8,-4.635476e-07,-110
53,3.822049,1657948454.0,0.258721,-109.9974,136,8,-4.617431e-07,-110
54,3.891267,1657948454.0,0.327938,-109.9975,136,8,-4.635421e-07,-110
55,3.9605,1657948454.0,0.397171,-109.9974,136,8,-4.630978e-07,-110
56,4.02972,1657948454.0,0.466392,-109.9974,136,8,-4.619729e-07,-110
57,4.098948,1657948454.0,0.535619,-109.9975,136,8,-4.624703e-07,-110
58,4.168177,1657948454.0,0.604849,-109.9974,136,8,-4.623731e-07,-110
59,4.237375,1657948454.0,0.674046,-109.9973,136,8,-4.611049e-07,-110
60,4.306613,1657948454.0,0.743284,-109.9974,136,8,-4.627154e-07,-110
61,4.375842,1657948454.0,0.812514,-109.9974,136,8,-4.614493e-07,-110
62,4.44508,1657948454.0,0.881752,-109.9975,136,8,-4.624215e-07,-110
63,4.514298,1657948454.0,0.950969,-109.9974,136,8,-4.63287e-07,-110
64,4.583542,1657948455.0,0.0202137,-109.9974,136,8,-4.619483e-07,-110
65,4.652771,1657948455.0,0.0894421,-109.9976,136,8,-4.614103e-07,-110
66,4.721993,1657948455.0,0.158664,-109.9974,136,8,-4.609701e-07,-110
67,4.791228,1657948455.0,0.227899,-109.9975,136,8,-4.613158e-07,-110
68,4.860465,1657948455.0,0.297136,-109.9975,136,8,-4.610438e-07,-110
69,4.929697,1657948455.0,0.366368,-109.9975,136,8,-4.586806e-07,-110
70,4.998896,1657948455.0,0.435567,-109.9974,136,8,-4.614026e-07,-110
71,5.068111,1657948455.0,0.504782,-109.9975,136,8,-4.620233e-07,-110
72,5.137331,1657948455.0,0.574002,-109.9975,136,8,-4.609688e-07,-110
73,5.206576,1657948455.0,0.643247,-109.9975,136,8,-4.627526e-07,-110
74,5.275812,1657948455.0,0.712483,-109.9975,136,8,-4.603524e-07,-110
75,5.345049,1657948455.0,0.78172,-109.9975,136,8,-4.616533e-07,-110
76,5.414251,1657948455.0,0.850922,-109.9974,136,8,-4.583756e-07,-110
77,5.48348,1657948455.0,0.920151,-109.9975,136,8,-4.621095e-07,-110
78,5.552708,1657948455.0,0.98938,-109.9975,136,8,-4.582046e-07,-110
79,5.62194,1657948456.0,0.0586113,-109.9975,136,8,-4.616872e-07,-110
80,5.691171,1657948456.0,0.127842,-109.9975,136,8,-4.605884e-07,-110
81,5.760397,1657948456.0,0.197068,-109.9977,136,8,-4.585958e-07,-110
82,5.829623,1657948456.0,0.266294,-109.9976,136,8,-4.593828e-07,-110
83,5.898844,1657948456.0,0.335516,-109.9975,136,8,-4.584913e-07,-110
84,5.968066,1657948456.0,0.404738,-109.9975,136,8,-4.608738e-07,-110
85,6.037297,1657948456.0,0.473969,-109.9975,136,8,-4.591096e-07,-110
86,6.106537,1657948456.0,0.543208,-109.9975,136,8,-4.593102e-07,-110
87,6.175761,1657948456.0,0.612432,-109.9976,136,8,-4.611113e-07,-110
88,6.244989,1657948456.0,0.68166,-109.9975,136,8,-4.6029e-07,-110
89,6.314208,1657948456.0,0.750879,-109.9974,136,8,-4.600439e-07,-110
90,6.383434,1657948456.0,0.820106,-109.9975,136,8,-4.580473e-07,-110
91,6.452676,1657948456.0,0.889347,-109.9976,136,8,-4.581315e-07,-110
92,6.52191,1657948456.0,0.958582,-109.9975,136,8,-4.592516e-07,-110
93,6.591137,1657948457.0,0.0278081,-109.9974,136,8,-4.585754e-07,-110
94,6.660351,1657948457.0,0.0970225,-109.9974,136,8,-4.582683e-07,-110
95,6.729585,1657948457.0,0.166256,-109.9975,136,8,-4.578464e-07,-110
96,6.798808,1657948457.0,0.23548,-109.9974,136,8,-4.592609e-07,-110
97,6.868043,1657948457.0,0.304715,-109.9974,136,8,-4.566964e-07,-110
98,6.937282,1657948457.0,0.373953,-109.9975,136,8,-4.58056e-07,-110
99,7.00649,1657948457.0,0.443161,-109.9975,136,8,-4.587468e-07,-110
100,7.075708,1657948457.0,0.512379,-109.9974,136,8,-4.570931e-07,-110
101,7.144941,1657948457.0,0.581612,-109.9975,136,8,-4.575196e-07,-110
102,7.21417,1657948457.0,0.650841,-109.9976,136,8,-4.56909e-07,-110
103,7.283391,1657948457.0,0.720062,-109.9975,136,8,-4.577631e-07,-110
104,7.352616,1657948457.0,0.789288,-109.9976,136,8,-4.568368e-07,-110
105,7.421852,1657948457.0,0.858524,-109.9975,136,8,-4.589376e-07,-110
106,7.491084,1657948457.0,0.927756,-109.9975,136,8,-4.573233e-07,-110
107,7.560302,1657948457.0,0.996973,-109.9975,136,8,-4.565628e-07,-110
108,7.629534,1657948458.0,0.066205,-109.9975,136,8,-4.574127e-07,-110
109,7.698759,1657948458.0,0.135431,-109.9975,136,8,-4.580834e-07,-110
110,7.767996,1657948458.0,0.204667,-109.9975,136,8,-4.57739e-07,-110
111,7.837227,1657948458.0,0.273898,-109.9975,136,8,-4.585815e-07,-110
112,7.906454,1657948458.0,0.343125,-109.9975,136,8,-4.571622e-07,-110
113,7.97569,1657948458.0,0.412361,-109.9975,136,8,-4.566788e-07,-110
114,8.044919,1657948458.0,0.48159,-109.9975,136,8,-4.594819e-07,-110
115,8.114142,1657948458.0,0.550814,-109.9975,136,8,-4.558608e-07,-110
116,8.183374,1657948458.0,0.620045,-109.9975,136,8,-4.565173e-07,-110
117,8.252615,1657948458.0,0.689286,-109.9975,136,8,-4.579923e-07,-110
118,8.321833,1657948458.0,0.758504,-109.9975,136,8,-4.561699e-07,-110
119,8.391053,1657948458.0,0.827724,-109.9976,136,8,-4.572313e-07,-110
120,8.460279,1657948458.0,0.89695,-109.9975,136,8,-4.576091e-07,-110
121,8.529522,1657948458.0,0.966194,-109.9975,136,8,-4.550466e-07,-110
122,8.598742,1657948459.0,0.0354134,-109.9975,136,8,-4.556221e-07,-110
123,8.667963,1657948459.0,0.104634,-109.9975,136,8,-4.556223e-07,-110
124,8.737199,1657948459.0,0.173871,-109.9975,136,8,-4.573072e-07,-110
125,8.806417,1657948459.0,0.243088,-109.9974,136,8,-4.54922e-07,-110
126,8.875635,1657948459.0,0.312306,-109.9974,136,8,-4.564632e-07,-110
127,8.944854,1657948459.0,0.381525,-109.9975,136,8,-4.587469e-07,-110
128,9.014093,1657948459.0,0.450764,-109.9974,136,8,-4.541423e-07,-110
129,9.08333,1657948459.0,0.520001,-109.9975,136,8,-4.556953e-07,-110
130,9.152571,1657948459.0,0.589242,-109.9976,136,8,-4.559674e-07,-110
131,9.221792,1657948459.0,0.658463,-109.9976,136,8,-4.54952e-07,-110
132,9.291018,1657948459.0,0.72769,-109.9975,136,8,-4.565112e-07,-110
133,9.360243,1657948459.0,0.796915,-109.9975,136,8,-4.542088e-07,-110
134,9.429479,1657948459.0,0.86615,-109.9976,136,8,-4.553543e-07,-110
135,9.498704,1657948459.0,0.935376,-109.9975,136,8,-4.55606e-07,-110
136,9.567921,1657948460.0,0.0045925,-109.9975,136,8,-4.563649e-07,-110
137,9.637142,1657948460.0,0.0738138,-109.9976,136,8,-4.555813e-07,-110
138,9.706365,1657948460.0,0.143036,-109.9975,136,8,-4.562708e-07,-110
139,9.775593,1657948460.0,0.212264,-109.9975,136,8,-4.567396e-07,-110
140,9.84483,1657948460.0,0.281501,-109.9976,136,8,-4.557735e-07,-110
141,9.914058,1657948460.0,0.35073,-109.9976,136,8,-4.556648e-07,-110
142,9.983281,1657948460.0,0.419953,-109.9975,136,8,-4.556423e-07,-110
143,10.05251,1657948460.0,0.489186,-109.9975,136,8,-4.564192e-07,-110
144,10.12174,1657948460.0,0.558415,-109.9975,136,8,-4.55864e-07,-110
145,10.19097,1657948460.0,0.627641,-109.9976,136,8,-4.544658e-07,-110
146,10.26019,1657948460.0,0.696865,-109.9975,136,8,-4.555457e-07,-110
147,10.32943,1657948460.0,0.766103,-109.9975,136,8,-4.563159e-07,-110
148,10.39866,1657948460.0,0.83533,-109.9975,136,8,-4.556274e-07,-110
149,10.46787,1657948460.0,0.904541,-109.9975,136,8,-4.551392e-07,-110
150,10.53711,1657948460.0,0.973777,-109.9975,136,8,-4.551243e-07,-110
151,10.60634,1657948461.0,0.0430063,-109.9976,136,8,-4.552764e-07,-110
152,10.67558,1657948461.0,0.112248,-109.9975,136,8,-4.553769e-07,-110
153,10.74481,1657948461.0,0.181486,-109.9975,136,8,-4.551856e-07,-110
154,10.81404,1657948461.0,0.250709,-109.9976,136,8,-4.556634e-07,-110
155,10.88326,1657948461.0,0.319933,-109.9975,136,8,-4.550559e-07,-110
156,10.95248,1657948461.0,0.389149,-109.9974,136,8,-4.560317e-07,-110
157,11.02171,1657948461.0,0.458378,-109.9976,136,8,-4.550404e-07,-110
158,11.09094,1657948461.0,0.527606,-109.9976,136,8,-4.537016e-07,-110
159,11.16015,1657948461.0,0.596824,-109.9975,136,8,-4.556585e-07,-110
160,11.22939,1657948461.0,0.666058,-109.9976,136,8,-4.548878e-07,-110
161,11.29861,1657948461.0,0.735285,-109.9975,136,8,-4.536544e-07,-110
162,11.36784,1657948461.0,0.804513,-109.9976,136,8,-4.553131e-07,-110
163,11.43707,1657948461.0,0.873746,-109.9975,136,8,-4.546846e-07,-110
164,11.50631,1657948461.0,0.942978,-109.9975,136,8,-4.544701e-07,-110
165,11.57555,1657948462.0,0.0122194,-109.9975,136,8,-4.554373e-07,-110
166,11.64477,1657948462.0,0.08144,-109.9975,136,8,-4.533797e-07,-110
167,11.714,1657948462.0,0.15067,-109.9975,136,8,-4.547825e-07,-110
168,11.78323,1657948462.0,0.219902,-109.9976,136,8,-4.551594e-07,-110
169,11.85246,1657948462.0,0.289127,-109.9975,136,8,-4.537168e-07,-110
170,11.92168,1657948462.0,0.358352,-109.9975,136,8,-4.544056e-07,-110
171,11.99091,1657948462.0,0.427585,-109.9976,136,8,-4.549636e-07,-110
172,12.06014,1657948462.0,0.49681,-109.9977,136,8,-4.534621e-07,-110
173,12.12936,1657948462.0,0.566033,-109.9975,136,8,-4.557409e-07,-110
174,12.19859,1657948462.0,0.635259,-109.9975,136,8,-4.532009e-07,-110
175,12.26781,1657948462.0,0.704484,-109.9976,136,8,-4.537973e-07,-110
176,12.33704,1657948462.0,0.773707,-109.9974,136,8,-4.549166e-07,-110
177,12.40626,1657948462.0,0.842932,-109.9975,136,8,-4.517334e-07,-110
178,12.47547,1657948462.0,0.912146,-109.9974,136,8,-4.542571e-07,-110
179,12.54467,1657948462.0,0.981344,-109.9974,136,8,-4.538698e-07,-110
180,12.61387,1657948463.0,0.0505458,-109.9975,136,8,-4.530282e-07,-110
181,12.68311,1657948463.0,0.119782,-109.9975,136,8,-4.536103e-07,-110
182,12.75235,1657948463.0,0.189019,-109.9974,136,8,-4.55578e-07,-110
183,12.82159,1657948463.0,0.258262,-109.9975,136,8,-4.536278e-07,-110
184,12.89081,1657948463.0,0.327483,-109.9975,136,8,-4.550333e-07,-110
185,12.96003,1657948463.0,0.396705,-109.9975,136,8,-4.544811e-07,-110
186,13.02927,1657948463.0,0.465941,-109.9975,136,8,-4.542592e-07,-110
187,13.0985,1657948463.0,0.535172,-109.9976,136,8,-4.554933e-07,-110
188,13.16774,1657948463.0,0.604408,-109.9975,136,8,-4.541574e-07,-110
189,13.23695,1657948463.0,0.673626,-109.9975,136,8,-4.53653e-07,-110
190,13.30618,1657948463.0,0.74285,-109.9974,136,8,-4.54227e-07,-110
191,13.3754,1657948463.0,0.812071,-109.9976,136,8,-4.544993e-07,-110
192,13.44465,1657948463.0,0.881319,-109.9976,136,8,-4.546549e-07,-110
193,13.51387,1657948463.0,0.950537,-109.9976,136,8,-4.526128e-07,-110
194,13.58309,1657948464.0,0.0197585,-109.9976,136,8,-4.547383e-07,-110
195,13.65231,1657948464.0,0.0889857,-109.9976,136,8,-4.538571e-07,-110
196,13.72155,1657948464.0,0.158224,-109.9975,136,8,-4.541039e-07,-110
197,13.79077,1657948464.0,0.227444,-109.9976,136,8,-4.527103e-07,-110
198,13.85999,1657948464.0,0.296663,-109.9975,136,8,-4.54382e-07,-110
199,13.92921,1657948464.0,0.365885,-109.9975,136,8,-4.54284e-07,-110
200,13.99844,1657948464.0,0.435115,-109.9974,136,8,-4.546846e-07,-110
201,14.06768,1657948464.0,0.504354,-109.9974,136,8,-4.540178e-07,-110
202,14.13691,1657948464.0,0.573582,-109.9975,136,8,-4.528745e-07,-110
203,14.20614,1657948464.0,0.642813,-109.9975,136,8,-4.534261e-07,-110
204,14.27536,1657948464.0,0.712034,-109.9975,136,8,-4.537725e-07,-110
205,14.3446,1657948464.0,0.781269,-109.9977,136,8,-4.526386e-07,-110
206,14.41382,1657948464.0,0.850491,-109.9975,136,8,-4.539524e-07,-110
207,14.48305,1657948464.0,0.919721,-109.9977,136,8,-4.525625e-07,-110
208,14.55227,1657948464.0,0.98894,-109.9977,136,8,-4.537731e-07,-110
209,14.6215,1657948465.0,0.0581689,-109.9976,136,8,-4.543108e-07,-110
210,14.69073,1657948465.0,0.127403,-109.9977,136,8,-4.531925e-07,-110
211,14.75996,1657948465.0,0.196631,-109.9976,136,8,-4.548396e-07,-110
212,14.8292,1657948465.0,0.26587,-109.9975,136,8,-4.550663e-07,-110
213,14.89843,1657948465.0,0.3351,-109.9976,136,8,-4.508304e-07,-110
214,14.96767,1657948465.0,0.40434,-109.9977,136,8,-4.530554e-07,-110
215,15.03689,1657948465.0,0.473558,-109.9977,136,8,-4.536345e-07,-110
216,15.10611,1657948465.0,0.542786,-109.9976,136,8,-4.525412e-07,-110
217,15.17535,1657948465.0,0.612019,-109.9976,136,8,-4.549448e-07,-110
218,15.24458,1657948465.0,0.681251,-109.9976,136,8,-4.525175e-07,-110
219,15.31381,1657948465.0,0.750478,-109.9976,136,8,-4.521485e-07,-110
220,15.38304,1657948465.0,0.819707,-109.9976,136,8,-4.528753e-07,-110
221,15.45227,1657948465.0,0.888937,-109.9975,136,8,-4.533673e-07,-110
222,15.52149,1657948465.0,0.95816,-109.9977,136,8,-4.520441e-07,-110
223,15.59072,1657948466.0,0.0273903,-109.9976,136,8,-4.54096e-07,-110
224,15.65994,1657948466.0,0.096609,-109.9975,136,8,-4.549899e-07,-110
225,15.72916,1657948466.0,0.165831,-109.9976,136,8,-4.52869e-07,-110
226,15.79838,1657948466.0,0.235053,-109.9976,136,8,-4.534596e-07,-110
227,15.86762,1657948466.0,0.304287,-109.9975,136,8,-4.524994e-07,-110
228,15.93685,1657948466.0,0.373526,-109.9976,136,8,-4.527065e-07,-110
229,16.00607,1657948466.0,0.442742,-109.9975,136,8,-4.536295e-07,-110
230,16.0753,1657948466.0,0.511974,-109.9975,136,8,-4.533686e-07,-110
231,16.14453,1657948466.0,0.581199,-109.9976,136,8,-4.532464e-07,-110
232,16.21376,1657948466.0,0.650436,-109.9974,136,8,-4.529964e-07,-110
233,16.28299,1657948466.0,0.719663,-109.9975,136,8,-4.529321e-07,-110
234,16.35222,1657948466.0,0.788893,-109.9975,136,8,-4.535856e-07,-110
235,16.42145,1657948466.0,0.858117,-109.9975,136,8,-4.526354e-07,-110
236,16.49067,1657948466.0,0.92734,-109.9973,136,8,-4.537652e-07,-110
237,16.55989,1657948466.0,0.99656,-109.9974,136,8,-4.5041e-07,-110
238,16.62911,1657948467.0,0.0657838,-109.9974,136,8,-4.534746e-07,-110
239,16.69834,1657948467.0,0.135013,-109.9974,136,8,-4.532319e-07,-110
240,16.76756,1657948467.0,0.20423,-109.9975,136,8,-4.536717e-07,-110
241,16.83679,1657948467.0,0.273457,-109.9975,136,8,-4.542501e-07,-110
242,16.906,1657948467.0,0.342675,-109.9975,136,8,-4.534557e-07,-110
243,16.97522,1657948467.0,0.411895,-109.9974,136,8,-4.541862e-07,-110
244,17.04445,1657948467.0,0.481121,-109.9975,136,8,-4.531889e-07,-110
245,17.11368,1657948467.0,0.55035,-109.9976,136,8,-4.543242e-07,-110
246,17.1829,1657948467.0,0.619571,-109.9975,136,8,-4.522402e-07,-110
247,17.25212,1657948467.0,0.688789,-109.9975,136,8,-4.529456e-07,-110
248,17.32134,1657948467.0,0.758007,-109.9975,136,8,-4.526098e-07,-110
249,17.39056,1657948467.0,0.827228,-109.9975,136,8,-4.528299e-07,-110
250,17.45978,1657948467.0,0.896448,-109.9974,136,8,-4.523535e-07,-110
251,17.52899,1657948467.0,0.965665,-109.9974,136,8,-4.534362e-07,-110
252,17.59822,1657948468.0,0.0348887,-109.9976,136,8,-4.52989e-07,-110
253,17.66745,1657948468.0,0.104121,-109.9975,136,8,-4.513059e-07,-110
254,17.7367,1657948468.0,0.173367,-109.9975,136,8,-4.518039e-07,-110
255,17.80593,1657948468.0,0.242598,-109.9975,136,8,-4.547866e-07,-110
256,17.87516,1657948468.0,0.311835,-109.9974,136,8,-4.50779e-07,-110
257,17.94439,1657948468.0,0.381063,-109.9975,136,8,-4.520512e-07,-110
258,18.01363,1657948468.0,0.450298,-109.9975,136,8,-4.529332e-07,-110
259,18.08286,1657948468.0,0.519536,-109.9974,136,8,-4.523326e-07,-110
260,18.15209,1657948468.0,0.588763,-109.9976,136,8,-4.527778e-07,-110
261,18.22133,1657948468.0,0.657999,-109.9975,136,8,-4.522354e-07,-110
262,18.29056,1657948468.0,0.72723,-109.9977,136,8,-4.528378e-07,-110
263,18.35978,1657948468.0,0.796455,-109.9975,136,8,-4.528133e-07,-110
264,18.42901,1657948468.0,0.865678,-109.9976,136,8,-4.5283e-07,-110
265,18.49823,1657948468.0,0.934899,-109.9975,136,8,-4.542274e-07,-110
266,18.56746,1657948469.0,0.0041346,-109.9975,136,8,-4.51959e-07,-110
267,18.6367,1657948469.0,0.0733733,-109.9975,136,8,-4.525634e-07,-110
268,18.70593,1657948469.0,0.142606,-109.9974,136,8,-4.53194e-07,-110
269,18.77516,1657948469.0,0.211829,-109.9975,136,8,-4.532232e-07,-110
270,18.84436,1657948469.0,0.281036,-109.9974,136,8,-4.529547e-07,-110
271,18.9136,1657948469.0,0.350269,-109.9975,136,8,-4.532357e-07,-110
272,18.9828,1657948469.0,0.419475,-109.9974,136,8,-4.513004e-07,-110
273,19.05203,1657948469.0,0.4887,-109.9974,136,8,-4.522239e-07,-110
274,19.12125,1657948469.0,0.55792,-109.9976,136,8,-4.533209e-07,-110
275,19.19046,1657948469.0,0.627135,-109.9976,136,8,-4.527477e-07,-110
276,19.2597,1657948469.0,0.696368,-109.9976,136,8,-4.511231e-07,-110
277,19.32893,1657948469.0,0.7656,-109.9976,136,8,-4.527413e-07,-110
278,19.39816,1657948469.0,0.834833,-109.9977,136,8,-4.518378e-07,-110
279,19.46738,1657948469.0,0.904054,-109.9976,136,8,-4.525933e-07,-110
280,19.53663,1657948469.0,0.973297,-109.9975,136,8,-4.517811e-07,-110
281,19.60586,1657948470.0,0.0425346,-109.9975,136,8,-4.528566e-07,-110
282,19.67509,1657948470.0,0.111761,-109.9975,136,8,-4.521429e-07,-110
283,19.74431,1657948470.0,0.180978,-109.9976,136,8,-4.517269e-07,-110
284,19.81354,1657948470.0,0.250208,-109.9976,136,8,-4.528e-07,-110
285,19.88278,1657948470.0,0.319447,-109.9975,136,8,-4.510756e-07,-110
286,19.95201,1657948470.0,0.38868,-109.9974,136,8,-4.512294e-07,-110
287,20.02124,1657948470.0,0.457915,-109.9975,136,8,-4.516425e-07,-110
288,20.09046,1657948470.0,0.527136,-109.9976,136,8,-4.515312e-07,-110
289,20.15969,1657948470.0,0.596361,-109.9975,136,8,-4.531423e-07,-110
290,20.22891,1657948470.0,0.665582,-109.9975,136,8,-4.50332e-07,-110
291,20.29813,1657948470.0,0.734799,-109.9975,136,8,-4.509793e-07,-110
292,20.36735,1657948470.0,0.804022,-109.9974,136,8,-4.523421e-07,-110
293,20.43658,1657948470.0,0.873253,-109.9975,136,8,-4.502049e-07,-110
294,20.5058,1657948470.0,0.942476,-109.9975,136,8,-4.525899e-07,-110
295,20.57502,1657948471.0,0.011695,-109.9974,136,8,-4.536149e-07,-110
296,20.64425,1657948471.0,0.0809239,-109.9974,136,8,-4.498284e-07,-110
297,20.71349,1657948471.0,0.150161,-109.9975,136,8,-4.537077e-07,-110
298,20.78273,1657948471.0,0.219404,-109.9975,136,8,-4.525878e-07,-110
299,20.85197,1657948471.0,0.288641,-109.9976,136,8,-4.504449e-07,-110
300,20.9212,1657948471.0,0.357869,-109.9976,136,8,-4.523464e-07,-110
301,20.99043,1657948471.0,0.427106,-109.9975,136,8,-4.517827e-07,-110
302,21.05966,1657948471.0,0.496335,-109.9975,136,8,-4.522794e-07,-110
303,21.12889,1657948471.0,0.565563,-109.9975,136,8,-4.539185e-07,-110
304,21.19813,1657948471.0,0.634797,-109.9974,136,8,-4.508561e-07,-110
305,21.26735,1657948471.0,0.70402,-109.9975,136,8,-4.535575e-07,-110
306,21.33657,1657948471.0,0.773245,-109.9975,136,8,-4.532285e-07,-110
307,21.40581,1657948471.0,0.842484,-109.9975,136,8,-4.510158e-07,-110
308,21.47503,1657948471.0,0.911705,-109.9975,136,8,-4.525164e-07,-110
309,21.54426,1657948471.0,0.98093,-109.9974,136,8,-4.509247e-07,-110
310,21.61348,1657948472.0,0.0501543,-109.9975,136,8,-4.517522e-07,-110
311,21.68271,1657948472.0,0.119386,-109.9976,136,8,-4.495491e-07,-110
312,21.75195,1657948472.0,0.188622,-109.9975,136,8,-4.514089e-07,-110
313,21.82118,1657948472.0,0.257852,-109.9974,136,8,-4.522693e-07,-110
314,21.89042,1657948472.0,0.32709,-109.9975,136,8,-4.512723e-07,-110
315,21.95966,1657948472.0,0.396328,-109.9975,136,8,-4.502812e-07,-110
316,22.02887,1657948472.0,0.465546,-109.9974,136,8,-4.514504e-07,-110
317,22.09811,1657948472.0,0.534784,-109.9975,136,8,-4.522877e-07,-110
318,22.16734,1657948472.0,0.604015,-109.9975,136,8,-4.508535e-07,-110
319,22.23657,1657948472.0,0.673241,-109.9974,136,8,-4.510656e-07,-110
320,22.30579,1657948472.0,0.742462,-109.9974,136,8,-4.527691e-07,-110
321,22.37502,1657948472.0,0.811692,-109.9975,136,8,-4.533505e-07,-110
322,22.44426,1657948472.0,0.880928,-109.9975,136,8,-4.518623e-07,-110
323,22.51348,1657948472.0,0.950148,-109.9975,136,8,-4.51413e-07,-110
324,22.58271,1657948473.0,0.0193859,-109.9974,136,8,-4.529781e-07,-110
325,22.65192,1657948473.0,0.0885957,-109.9974,136,8,-4.520127e-07,-110
326,22.72115,1657948473.0,0.157822,-109.9974,136,8,-4.497462e-07,-110
327,22.79038,1657948473.0,0.22705,-109.9974,136,8,-4.507347e-07,-110
328,22.85961,1657948473.0,0.296279,-109.9975,136,8,-4.50831e-07,-110
329,22.92883,1657948473.0,0.365505,-109.9975,136,8,-4.514782e-07,-110
330,22.99806,1657948473.0,0.434727,-109.9975,136,8,-4.517304e-07,-110
331,23.06728,1657948473.0,0.503952,-109.9976,136,8,-4.518897e-07,-110
332,23.1365,1657948473.0,0.573171,-109.9976,136,8,-4.503703e-07,-110
333,23.20574,1657948473.0,0.642407,-109.9976,136,8,-4.509088e-07,-110
334,23.27496,1657948473.0,0.711628,-109.9974,136,8,-4.516882e-07,-110
335,23.34418,1657948473.0,0.780847,-109.9975,136,8,-4.520993e-07,-110
336,23.41339,1657948473.0,0.850064,-109.9976,136,8,-4.521386e-07,-110
337,23.48263,1657948473.0,0.9193,-109.9975,136,8,-4.509767e-07,-110
